,clearances_per_game,dribbled_past_per_game,fouls_per_game,interceptions_per_game,offsides_won_per_game,outfielder_blocks_per_game,own_goals,player_number,tackles_per_game,Team,Year_end,Year_start
17,0.9,0.5,1.1,0.3,0.0,0.1,0.0,24845,0.8,Manchester City,2011,2010
18,0.0,0.0,1.0,0.1,0.0,0.0,0.0,6363,0.6,Manchester City,2011,2010
19,0.1,0.3,0.4,0.3,0.0,0.0,0.0,2703,0.6,Manchester City,2011,2010
20,0.1,0.2,0.1,0.6,0.0,0.0,0.0,14269,0.5,Manchester City,2011,2010
21,0.4,0.2,0.5,0.2,0.0,0.2,0.0,16696,0.1,Manchester City,2011,2010
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98850,0.0,Manchester City,2011,2010
23,1.2,0.0,0.0,0.0,0.0,0.0,0.0,8786,0.0,Manchester City,2011,2010
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98050,0.0,Manchester City,2011,2010
25,0.0,0.0,2.0,0.0,0.0,0.0,0.0,954,0.0,Manchester City,2011,2010
26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44524,0.0,Manchester City,2011,2010
0,2.3,0.5,1.2,2.0,0.1,0.0,0.0,4092,3.6,Manchester United,2011,2010
1,1.9,0.5,0.8,1.2,0.2,0.0,0.0,44031,2.5,Manchester United,2011,2010
2,2.7,0.6,1.2,2.3,0.0,0.2,1.0,6410,2.3,Manchester United,2011,2010
3,0.5,0.7,0.6,1.1,0.0,0.0,0.0,3203,2.3,Manchester United,2011,2010
4,1.0,1.0,0.5,2.0,0.0,0.3,0.0,2115,2.2,Manchester United,2011,2010
5,9.5,0.2,1.1,2.6,0.4,0.9,0.0,9685,2.1,Manchester United,2011,2010
6,0.4,0.0,1.3,1.0,0.0,0.0,0.0,18296,2.0,Manchester United,2011,2010
7,3.6,0.7,1.1,2.1,0.3,0.4,0.0,1019,1.9,Manchester United,2011,2010
8,0.6,0.7,0.8,1.1,0.0,0.2,0.0,21723,1.8,Manchester United,2011,2010
9,2.5,0.6,0.5,1.3,0.1,0.3,0.0,3841,1.8,Manchester United,2011,2010
10,5.6,0.1,1.0,3.1,0.0,0.6,0.0,22079,1.6,Manchester United,2011,2010
11,0.5,0.7,1.0,1.0,0.0,0.1,0.0,19104,1.6,Manchester United,2011,2010
12,6.5,0.2,0.8,1.3,0.4,0.6,0.0,71345,1.4,Manchester United,2011,2010
13,0.7,0.6,0.9,0.9,0.0,0.1,0.0,77,1.4,Manchester United,2011,2010
14,6.5,0.2,0.2,2.6,0.4,0.4,0.0,928,1.3,Manchester United,2011,2010
15,0.4,1.1,1.5,1.6,0.0,0.1,0.0,11,1.3,Manchester United,2011,2010
16,1.1,1.0,0.7,1.5,0.0,0.3,0.0,5835,1.1,Manchester United,2011,2010
17,2.7,0.7,1.7,1.0,0.7,0.7,0.0,119,1.0,Manchester United,2011,2010
18,0.8,0.3,0.6,0.7,0.0,0.1,0.0,30395,0.8,Manchester United,2011,2010
19,0.1,0.1,0.3,0.4,0.0,0.0,0.0,22818,0.4,Manchester United,2011,2010
20,0.3,0.4,0.9,0.3,0.0,0.1,0.0,3859,0.4,Manchester United,2011,2010
21,0.0,0.1,1.0,0.2,0.0,0.0,0.0,35003,0.3,Manchester United,2011,2010
22,0.7,0.2,1.1,0.5,0.0,0.1,0.0,2213,0.3,Manchester United,2011,2010
23,0.0,0.0,0.7,0.1,0.0,0.0,0.0,71330,0.1,Manchester United,2011,2010
24,0.0,0.1,0.5,0.0,0.0,0.0,0.0,7,0.1,Manchester United,2011,2010
25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3101,0.0,Manchester United,2011,2010
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,0.0,Manchester United,2011,2010
27,0.5,0.5,0.0,0.5,0.0,0.0,0.0,89883,0.0,Manchester United,2011,2010
28,0.6,0.0,0.0,0.0,0.0,0.0,0.0,7884,0.0,Manchester United,2011,2010
0,1.7,0.6,1.4,2.2,0.0,0.2,0.0,68890,3.7,Tottenham,2011,2010
1,3.8,0.5,0.3,2.5,0.8,0.3,0.0,24711,3.3,Tottenham,2011,2010
2,7.7,0.3,0.3,1.8,0.2,1.2,0.0,562,2.8,Tottenham,2011,2010
3,3.8,0.6,1.1,3.6,0.2,0.3,0.0,11580,2.7,Tottenham,2011,2010
4,3.2,0.6,0.8,1.4,0.3,0.5,0.0,6434,2.3,Tottenham,2011,2010
5,4.1,0.3,0.6,1.3,0.2,0.5,0.0,22040,2.2,Tottenham,2011,2010
6,1.2,0.9,1.2,0.6,0.0,0.2,0.0,31549,2.2,Tottenham,2011,2010
7,7.3,0.7,1.0,1.8,0.3,0.4,0.0,14805,2.2,Tottenham,2011,2010
8,0.1,0.7,1.3,0.8,0.0,0.1,0.0,4343,2.1,Tottenham,2011,2010
9,11.1,0.8,0.8,2.0,0.6,1.1,0.0,4905,2.0,Tottenham,2011,2010
10,0.6,1.0,0.5,2.5,0.0,0.2,0.0,20874,1.9,Tottenham,2011,2010
11,8.1,0.1,1.0,2.2,0.7,0.6,0.0,1554,1.6,Tottenham,2011,2010
12,7.5,0.0,0.8,0.7,0.7,0.6,0.0,19247,1.6,Tottenham,2011,2010
13,1.8,0.9,1.3,1.0,0.2,0.7,0.0,8194,1.6,Tottenham,2011,2010
14,1.6,0.4,0.4,1.6,0.1,0.2,0.0,13812,1.5,Tottenham,2011,2010
15,0.9,1.0,1.1,1.5,0.0,0.0,0.0,3553,1.5,Tottenham,2011,2010
16,1.2,0.7,0.7,2.2,0.0,0.6,0.0,3837,1.4,Tottenham,2011,2010
17,0.3,0.4,0.4,0.5,0.0,0.0,0.0,7411,0.7,Tottenham,2011,2010
18,0.0,0.0,0.7,0.0,0.0,0.0,0.0,28112,0.7,Tottenham,2011,2010
19,0.4,0.4,0.4,0.7,0.0,0.0,0.0,5625,0.5,Tottenham,2011,2010
20,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6162,0.5,Tottenham,2011,2010
21,0.2,0.2,1.1,0.2,0.0,0.0,0.0,7336,0.4,Tottenham,2011,2010
22,0.1,0.3,0.4,0.5,0.0,0.0,0.0,2837,0.4,Tottenham,2011,2010
23,1.6,0.1,1.1,0.2,0.0,0.1,1.0,3807,0.4,Tottenham,2011,2010
24,0.1,0.1,0.0,0.1,0.0,0.0,0.0,88,0.1,Tottenham,2011,2010
25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2813,0.0,Tottenham,2011,2010
26,2.1,0.0,0.1,0.1,0.0,0.0,0.0,10133,0.0,Tottenham,2011,2010
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69778,0.0,Tottenham,2011,2010
0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,106454,4.0,Arsenal,2012,2011
1,1.0,1.1,1.2,2.3,0.1,0.2,0.0,27487,3.3,Arsenal,2012,2011
2,1.4,0.9,0.5,1.9,0.2,0.2,0.0,69738,3.2,Arsenal,2012,2011
3,1.2,1.4,2.1,1.9,0.1,0.3,1.0,10599,2.9,Arsenal,2012,2011
4,5.1,0.4,1.0,2.8,1.5,0.5,2.0,30051,2.6,Arsenal,2012,2011
5,0.4,1.1,1.4,1.9,0.1,0.2,0.0,1443,2.5,Arsenal,2012,2011
6,2.2,0.3,0.6,1.6,0.7,0.3,0.0,27550,2.1,Arsenal,2012,2011
7,6.0,2.0,0.0,2.0,1.0,0.0,0.0,24366,2.0,Arsenal,2012,2011
8,2.8,0.5,0.3,2.3,1.5,0.5,0.0,96128,2.0,Arsenal,2012,2011
9,2.4,0.6,0.6,1.7,0.3,0.0,0.0,19471,2.0,Arsenal,2012,2011
10,0.3,0.9,0.9,0.8,0.0,0.1,1.0,26820,1.7,Arsenal,2012,2011
11,1.4,0.4,1.1,0.3,0.7,0.2,0.0,91879,1.7,Arsenal,2012,2011
12,0.3,0.7,1.3,1.3,0.0,0.3,0.0,69740,1.7,Arsenal,2012,2011
13,4.1,0.1,1.1,2.3,1.0,0.5,1.0,10209,1.6,Arsenal,2012,2011
14,2.3,0.6,0.7,0.7,0.8,0.4,0.0,11680,1.4,Arsenal,2012,2011
15,0.1,0.4,0.9,0.9,0.0,0.0,0.0,845,1.4,Arsenal,2012,2011
16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13298,1.0,Arsenal,2012,2011
17,0.1,0.3,0.4,0.7,0.0,0.0,0.0,17740,0.9,Arsenal,2012,2011
18,0.4,0.5,0.7,1.1,0.1,0.0,0.0,4490,0.8,Arsenal,2012,2011
19,4.4,0.2,0.4,1.7,0.7,0.6,0.0,6292,0.8,Arsenal,2012,2011
20,0.1,0.2,0.3,0.4,0.0,0.0,0.0,84146,0.6,Arsenal,2012,2011
21,0.5,0.0,0.1,0.1,0.0,0.1,0.0,6236,0.5,Arsenal,2012,2011
22,1.2,0.2,0.8,0.3,0.0,0.1,0.0,4564,0.5,Arsenal,2012,2011
23,0.2,0.5,0.4,0.5,0.0,0.0,0.0,13796,0.5,Arsenal,2012,2011
24,0.0,0.0,0.5,0.5,0.0,0.0,0.0,32858,0.5,Arsenal,2012,2011
25,0.2,0.5,0.3,0.4,0.0,0.1,0.0,4599,0.5,Arsenal,2012,2011
26,0.0,0.0,0.3,0.5,0.0,0.0,0.0,5,0.3,Arsenal,2012,2011
27,0.3,0.0,0.5,0.5,0.0,0.3,0.0,18214,0.3,Arsenal,2012,2011
28,1.3,0.0,0.1,0.0,0.0,0.0,0.0,73379,0.0,Arsenal,2012,2011
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21064,0.0,Arsenal,2012,2011
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13819,0.0,Arsenal,2012,2011
31,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3929,0.0,Arsenal,2012,2011
0,4.0,0.3,1.3,2.3,1.0,0.3,0.0,10132,3.0,Chelsea,2012,2011
1,0.9,0.5,1.4,1.9,0.0,0.2,0.0,28191,2.8,Chelsea,2012,2011
2,2.0,0.9,1.0,1.6,0.3,0.3,0.0,342,2.5,Chelsea,2012,2011
3,0.9,1.7,0.9,2.1,0.0,0.1,0.0,90780,2.3,Chelsea,2012,2011
4,2.7,0.5,1.2,2.4,0.4,0.1,0.0,10685,2.3,Chelsea,2012,2011
5,2.7,0.3,1.0,1.9,0.4,0.9,0.0,22846,2.0,Chelsea,2012,2011
6,4.5,0.2,0.8,2.0,1.0,0.4,0.0,15338,2.0,Chelsea,2012,2011
7,5.8,0.5,0.7,1.9,0.6,0.8,0.0,70,1.8,Chelsea,2012,2011
8,1.4,0.5,1.3,1.5,0.1,0.2,0.0,15464,1.6,Chelsea,2012,2011
9,1.4,0.7,1.2,0.9,0.0,0.4,1.0,1832,1.5,Chelsea,2012,2011
10,0.7,1.0,0.5,1.2,0.2,0.7,0.0,7010,1.5,Chelsea,2012,2011
11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27551,1.5,Chelsea,2012,2011
12,3.9,0.6,1.1,2.8,0.7,0.5,0.0,27586,1.4,Chelsea,2012,2011
13,1.3,0.5,0.6,1.2,0.0,0.3,0.0,48,1.4,Chelsea,2012,2011
14,0.9,1.2,1.1,2.2,0.1,0.1,0.0,10111,1.3,Chelsea,2012,2011
15,0.0,0.4,1.1,0.3,0.0,0.0,0.0,4056,1.1,Chelsea,2012,2011
16,5.7,0.2,0.7,1.3,0.9,0.9,0.0,11981,1.0,Chelsea,2012,2011
17,0.2,0.8,0.5,0.6,0.0,0.0,0.0,25363,0.7,Chelsea,2012,2011
18,0.3,0.2,0.8,0.4,0.0,0.0,0.0,1563,0.7,Chelsea,2012,2011
19,0.1,0.1,0.2,0.1,0.0,0.0,0.0,527,0.7,Chelsea,2012,2011
20,0.5,0.3,0.3,0.3,0.0,0.0,0.0,8028,0.7,Chelsea,2012,2011
21,1.1,0.4,1.2,0.4,0.0,0.2,0.0,4384,0.6,Chelsea,2012,2011
22,0.2,0.4,0.4,0.6,0.0,0.0,0.0,23736,0.3,Chelsea,2012,2011
23,0.3,0.0,0.4,0.0,0.0,0.0,0.0,78498,0.3,Chelsea,2012,2011
24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,14115,0.0,Chelsea,2012,2011
25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,92324,0.0,Chelsea,2012,2011
26,1.3,0.1,0.0,0.0,0.0,0.0,0.0,6775,0.0,Chelsea,2012,2011
27,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10874,0.0,Chelsea,2012,2011
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4490,0.0,Chelsea,2012,2011
0,1.2,1.0,1.6,2.8,0.0,0.3,0.0,31451,5.7,Liverpool,2012,2011
1,2.7,0.9,1.1,0.9,0.1,0.6,0.0,44687,3.5,Liverpool,2012,2011
2,0.9,0.9,0.9,1.1,0.0,0.3,0.0,44068,2.8,Liverpool,2012,2011
3,1.3,1.1,2.1,1.6,0.0,0.3,1.0,8327,2.2,Liverpool,2012,2011
4,2.6,0.3,0.6,0.6,0.3,0.6,0.0,71268,2.0,Liverpool,2012,2011
5,1.3,0.3,0.4,0.9,0.2,0.1,0.0,14230,2.0,Liverpool,2012,2011
6,1.9,0.5,0.6,1.9,0.1,0.3,0.0,4574,1.9,Liverpool,2012,2011
7,5.1,0.2,1.2,1.4,0.3,0.9,1.0,19840,1.7,Liverpool,2012,2011
8,1.8,0.8,1.8,1.2,0.2,0.2,0.0,94030,1.6,Liverpool,2012,2011
9,0.4,0.7,0.4,1.1,0.0,0.2,0.0,4445,1.4,Liverpool,2012,2011
10,0.2,0.5,1.1,0.6,0.0,0.2,0.0,40027,1.4,Liverpool,2012,2011
11,0.4,0.5,0.7,1.5,0.0,0.1,0.0,68659,1.4,Liverpool,2012,2011
12,1.0,0.5,0.4,0.9,0.0,0.1,0.0,17,1.3,Liverpool,2012,2011
13,0.3,0.7,0.8,1.0,0.0,0.0,0.0,7516,1.3,Liverpool,2012,2011
14,3.6,0.3,0.6,2.2,0.4,0.5,1.0,7398,1.2,Liverpool,2012,2011
15,0.0,0.3,1.4,0.4,0.0,0.0,0.0,22221,1.1,Liverpool,2012,2011
16,5.0,0.0,0.3,0.7,0.5,0.5,0.0,1329,1.1,Liverpool,2012,2011
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10111,1.0,Liverpool,2012,2011
18,0.0,0.3,0.7,0.4,0.0,0.0,0.0,1982,1.0,Liverpool,2012,2011
19,1.1,0.1,0.9,0.5,0.0,0.1,0.0,23383,0.7,Liverpool,2012,2011
20,0.1,0.2,0.4,0.7,0.0,0.0,0.0,5641,0.6,Liverpool,2012,2011
21,0.8,0.1,0.0,0.0,0.0,0.0,0.0,2987,0.0,Liverpool,2012,2011
22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11774,0.0,Liverpool,2012,2011
23,0.8,0.0,0.5,0.0,0.0,0.0,0.0,14252,0.0,Liverpool,2012,2011
24,1.0,0.0,0.5,0.5,0.0,0.0,0.0,2940,0.0,Liverpool,2012,2011
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97692,0.0,Liverpool,2012,2011
0,2.4,0.8,1.2,2.1,0.0,0.3,0.0,14244,3.3,Manchester City,2012,2011
1,2.0,0.8,1.5,2.1,0.0,0.3,0.0,188,2.5,Manchester City,2012,2011
2,3.6,0.8,0.7,2.7,0.1,0.2,0.0,6042,2.3,Manchester City,2012,2011
3,6.2,0.3,1.0,2.4,0.5,0.8,1.0,10136,2.1,Manchester City,2012,2011
4,3.1,0.3,1.3,1.2,0.0,0.4,0.0,14168,1.8,Manchester City,2012,2011
5,0.8,0.9,1.0,1.2,0.0,0.0,0.0,14053,1.7,Manchester City,2012,2011
6,0.6,0.4,0.6,1.8,0.0,0.0,0.0,4608,1.7,Manchester City,2012,2011
7,0.9,0.6,0.8,1.3,0.0,0.2,0.0,4511,1.6,Manchester City,2012,2011
8,2.3,0.5,1.1,0.8,0.1,0.0,0.0,12267,1.4,Manchester City,2012,2011
9,5.0,0.3,0.8,1.7,0.4,0.8,1.0,8137,1.4,Manchester City,2012,2011
10,0.3,0.7,0.7,1.0,0.0,0.0,0.0,14102,1.3,Manchester City,2012,2011
11,4.1,0.1,0.5,0.8,0.2,0.3,0.0,3817,1.0,Manchester City,2012,2011
12,0.1,0.5,0.6,0.3,0.0,0.1,0.0,14167,0.8,Manchester City,2012,2011
13,0.6,0.2,1.8,0.7,0.0,0.0,0.0,33799,0.7,Manchester City,2012,2011
14,0.0,0.4,0.6,0.5,0.0,0.0,0.0,14260,0.7,Manchester City,2012,2011
15,3.3,0.3,0.5,1.1,0.5,0.5,0.0,77564,0.6,Manchester City,2012,2011
16,0.2,0.3,0.6,0.9,0.0,0.1,0.0,13298,0.5,Manchester City,2012,2011
17,0.1,0.2,0.3,0.5,0.0,0.0,0.0,14269,0.5,Manchester City,2012,2011
18,0.6,0.0,0.8,0.5,0.0,0.1,0.0,24845,0.5,Manchester City,2012,2011
19,0.2,0.2,0.6,0.8,0.0,0.0,0.0,2239,0.4,Manchester City,2012,2011
20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98850,0.0,Manchester City,2012,2011
21,0.8,0.0,0.0,0.0,0.0,0.0,0.0,8786,0.0,Manchester City,2012,2011
22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11669,0.0,Manchester City,2012,2011
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553,0.0,Manchester City,2012,2011
0,3.0,0.5,1.0,1.1,0.1,0.2,0.0,4092,4.1,Manchester United,2012,2011
1,1.6,0.8,0.7,2.4,0.0,0.5,0.0,2115,3.0,Manchester United,2012,2011
2,4.6,0.8,1.0,1.4,0.1,0.2,0.0,6410,2.8,Manchester United,2012,2011
3,0.6,0.6,1.7,1.1,0.0,0.1,0.0,18296,2.4,Manchester United,2012,2011
4,0.4,0.4,0.1,1.2,0.0,0.0,0.0,3203,2.4,Manchester United,2012,2011
5,4.4,0.5,0.7,1.7,0.0,0.4,1.0,81726,2.3,Manchester United,2012,2011
6,0.7,0.9,1.2,1.5,0.0,0.5,0.0,21723,2.3,Manchester United,2012,2011
7,0.3,0.7,1.3,1.4,0.0,0.2,0.0,11,2.3,Manchester United,2012,2011
8,0.0,2.0,0.0,1.0,0.0,1.0,0.0,30395,2.0,Manchester United,2012,2011
9,0.5,0.0,1.0,0.0,0.0,0.5,0.0,107942,2.0,Manchester United,2012,2011
10,3.0,0.6,1.4,1.4,0.0,0.2,0.0,44031,2.0,Manchester United,2012,2011
11,0.4,0.2,0.7,0.7,0.0,0.2,0.0,8166,1.4,Manchester United,2012,2011
12,7.4,0.4,0.3,1.8,0.4,0.7,0.0,928,1.4,Manchester United,2012,2011
13,0.8,0.5,0.6,1.1,0.0,0.3,0.0,5835,1.4,Manchester United,2012,2011
14,0.5,0.4,1.0,0.9,0.0,0.1,0.0,19104,1.3,Manchester United,2012,2011
15,0.5,0.3,0.5,0.9,0.0,0.1,0.0,39308,1.3,Manchester United,2012,2011
16,7.8,0.3,0.9,1.9,0.2,1.0,1.0,22079,1.2,Manchester United,2012,2011
17,0.4,0.9,0.8,1.2,0.0,0.0,0.0,77,1.1,Manchester United,2012,2011
18,0.3,0.6,0.7,0.5,0.0,0.0,0.0,69956,1.1,Manchester United,2012,2011
19,12.8,0.0,0.7,2.3,0.7,0.3,0.0,9685,1.0,Manchester United,2012,2011
20,0.7,0.0,0.3,1.3,0.0,0.0,0.0,97752,1.0,Manchester United,2012,2011
21,5.0,0.4,1.2,1.3,0.3,0.6,0.0,71345,0.9,Manchester United,2012,2011
22,0.3,0.0,0.7,0.3,0.0,0.0,0.0,2213,0.7,Manchester United,2012,2011
23,0.6,0.4,0.9,0.4,0.0,0.2,0.0,3859,0.6,Manchester United,2012,2011
24,0.0,1.0,0.3,0.3,0.0,0.0,0.0,71330,0.3,Manchester United,2012,2011
25,0.0,0.3,0.4,0.2,0.0,0.0,0.0,35003,0.3,Manchester United,2012,2011
26,0.9,0.0,0.0,0.0,0.0,0.0,0.0,79554,0.0,Manchester United,2012,2011
27,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10620,0.0,Manchester United,2012,2011
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68651,0.0,Manchester United,2012,2011
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,Manchester United,2012,2011
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107940,0.0,Manchester United,2012,2011
0,1.2,1.3,1.6,3.0,0.0,0.8,0.0,270,3.7,Tottenham,2012,2011
1,1.0,0.3,1.2,1.9,0.1,0.2,0.0,68890,3.7,Tottenham,2012,2011
2,3.2,0.6,0.9,1.8,0.2,0.2,0.0,69778,2.6,Tottenham,2012,2011
3,8.8,0.3,0.8,2.3,0.5,0.7,1.0,14805,2.1,Tottenham,2012,2011
4,2.3,0.5,1.1,2.7,0.2,0.1,0.0,11580,1.8,Tottenham,2012,2011
5,3.3,0.0,0.3,1.3,0.0,0.7,0.0,22040,1.7,Tottenham,2012,2011
6,0.4,0.9,0.5,2.3,0.0,0.2,0.0,20874,1.6,Tottenham,2012,2011
7,0.4,0.8,0.7,0.8,0.0,0.2,0.0,7411,1.3,Tottenham,2012,2011
8,0.4,0.2,0.4,1.1,0.0,0.1,0.0,36849,1.2,Tottenham,2012,2011
9,1.1,0.4,0.4,1.5,0.1,0.1,0.0,13812,1.2,Tottenham,2012,2011
10,7.3,0.1,0.7,1.9,0.7,0.3,0.0,1554,1.1,Tottenham,2012,2011
11,0.2,0.7,1.0,0.8,0.0,0.0,0.0,4343,1.1,Tottenham,2012,2011
12,0.6,0.0,0.5,0.8,0.1,0.3,0.0,24711,1.1,Tottenham,2012,2011
13,0.0,0.0,0.0,1.0,0.0,1.0,0.0,69877,1.0,Tottenham,2012,2011
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99588,1.0,Tottenham,2012,2011
15,8.9,0.3,0.4,2.1,0.6,1.1,0.0,4905,1.0,Tottenham,2012,2011
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3553,1.0,Tottenham,2012,2011
17,0.0,0.0,1.5,0.5,0.0,0.0,0.0,8194,1.0,Tottenham,2012,2011
18,6.3,0.0,0.5,1.9,0.7,0.8,0.0,562,0.8,Tottenham,2012,2011
19,0.8,0.3,1.6,0.7,0.0,0.1,0.0,6363,0.8,Tottenham,2012,2011
20,0.1,0.2,0.5,0.2,0.0,0.0,0.0,2837,0.7,Tottenham,2012,2011
21,0.2,0.3,0.3,0.6,0.0,0.0,0.0,5625,0.7,Tottenham,2012,2011
22,6.0,0.0,0.6,0.6,0.0,0.2,0.0,19247,0.6,Tottenham,2012,2011
23,0.0,0.0,0.0,0.1,0.0,0.1,0.0,28112,0.4,Tottenham,2012,2011
24,0.4,0.2,0.5,0.1,0.0,0.1,0.0,110,0.4,Tottenham,2012,2011
25,2.2,0.2,0.6,0.6,0.2,0.4,0.0,13311,0.4,Tottenham,2012,2011
26,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3426,0.0,Tottenham,2012,2011
27,1.0,0.0,6.0,2.0,0.0,0.0,0.0,3807,0.0,Tottenham,2012,2011
28,0.2,0.0,0.2,0.0,0.0,0.0,0.0,7336,0.0,Tottenham,2012,2011
0,1.4,1.1,2.2,2.9,0.0,0.2,0.0,1443,3.2,Arsenal,2013,2012
1,2.9,0.8,0.7,2.4,0.6,0.3,0.0,27550,2.8,Arsenal,2013,2012
2,1.3,1.5,0.5,2.0,0.6,0.0,0.0,27487,2.4,Arsenal,2013,2012
3,2.4,0.2,0.9,0.6,0.4,0.3,0.0,91879,2.4,Arsenal,2013,2012
4,3.6,0.1,0.8,1.3,0.4,0.3,0.0,19471,2.2,Arsenal,2013,2012
5,0.7,0.9,1.3,1.2,0.1,0.2,0.0,26820,2.0,Arsenal,2013,2012
6,0.3,1.7,0.4,1.8,0.0,0.0,0.0,4522,1.9,Arsenal,2013,2012
7,1.6,0.5,0.7,2.2,0.0,0.1,0.0,18214,1.7,Arsenal,2013,2012
8,2.4,0.8,0.6,2.5,0.3,0.0,0.0,23072,1.7,Arsenal,2013,2012
9,4.9,0.2,0.6,1.6,1.2,0.4,0.0,30051,1.7,Arsenal,2013,2012
10,4.5,0.3,0.7,1.6,0.7,0.7,0.0,10209,1.5,Arsenal,2013,2012
11,0.1,0.8,0.9,1.0,0.0,0.2,0.0,42686,1.3,Arsenal,2013,2012
12,0.1,0.7,1.3,1.2,0.0,0.2,0.0,845,1.2,Arsenal,2013,2012
13,0.4,0.3,0.2,0.6,0.0,0.0,0.0,84146,1.1,Arsenal,2013,2012
14,0.3,0.3,0.3,1.2,0.0,0.1,0.0,69738,1.0,Arsenal,2013,2012
15,4.8,0.4,0.4,1.5,1.1,0.6,0.0,6292,1.0,Arsenal,2013,2012
16,0.5,0.5,1.0,0.5,0.0,0.1,0.0,6040,1.0,Arsenal,2013,2012
17,1.3,0.3,1.0,0.4,0.1,0.1,0.0,24444,0.6,Arsenal,2013,2012
18,0.1,0.2,0.2,0.6,0.0,0.0,0.0,17740,0.5,Arsenal,2013,2012
19,0.2,0.3,0.3,0.3,0.1,0.0,0.0,13796,0.5,Arsenal,2013,2012
20,0.0,0.0,0.6,0.0,0.0,0.0,0.0,4599,0.0,Arsenal,2013,2012
21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96128,0.0,Arsenal,2013,2012
22,0.8,0.0,0.0,0.0,0.0,0.0,0.0,20973,0.0,Arsenal,2013,2012
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119501,0.0,Arsenal,2013,2012
24,0.4,0.0,0.0,0.0,0.0,0.0,0.0,21682,0.0,Arsenal,2013,2012
25,1.1,0.1,0.1,0.0,0.0,0.0,0.0,73379,0.0,Arsenal,2013,2012
0,1.3,1.0,1.5,1.6,0.0,0.3,0.0,28191,3.2,Chelsea,2013,2012
1,2.5,0.6,0.8,1.6,0.3,0.2,1.0,25931,2.6,Chelsea,2013,2012
2,0.9,1.1,1.0,0.9,0.0,0.1,0.0,41065,2.5,Chelsea,2013,2012
3,1.5,0.8,1.6,1.5,0.0,0.2,0.0,15464,2.3,Chelsea,2013,2012
4,2.7,0.7,0.5,1.2,0.1,0.2,0.0,342,2.1,Chelsea,2013,2012
5,5.8,0.3,0.7,1.4,1.0,0.4,0.0,15338,1.8,Chelsea,2013,2012
6,4.5,0.5,1.4,2.4,0.6,0.4,1.0,27586,1.5,Chelsea,2013,2012
7,0.9,0.7,0.5,0.9,0.0,0.2,0.0,48,1.2,Chelsea,2013,2012
8,1.3,0.2,0.7,0.5,0.2,0.1,0.0,22846,1.2,Chelsea,2013,2012
9,6.5,0.3,0.5,1.0,0.9,1.2,0.0,11981,1.1,Chelsea,2013,2012
10,0.3,0.0,0.0,0.7,0.0,0.7,0.0,122945,1.0,Chelsea,2013,2012
11,0.7,1.0,0.5,1.3,0.0,0.2,0.0,90780,1.0,Chelsea,2013,2012
12,0.3,0.2,0.6,0.4,0.0,0.0,0.0,33064,1.0,Chelsea,2013,2012
13,0.9,0.2,1.4,0.3,0.0,0.0,0.0,4056,0.9,Chelsea,2013,2012
14,5.0,0.1,0.4,1.3,0.6,0.7,0.0,70,0.9,Chelsea,2013,2012
15,0.2,0.7,0.7,1.1,0.0,0.0,0.0,33404,0.8,Chelsea,2013,2012
16,0.1,0.8,0.4,0.6,0.0,0.0,0.0,25363,0.7,Chelsea,2013,2012
17,0.3,0.2,0.5,0.5,0.0,0.0,0.0,23205,0.5,Chelsea,2013,2012
18,1.3,0.7,1.3,1.0,0.0,0.0,0.0,10111,0.3,Chelsea,2013,2012
19,0.4,0.1,0.7,0.1,0.0,0.0,0.0,21457,0.2,Chelsea,2013,2012
