,id_roster,Year_end,Year_start,Player_id,Team,League
11,8665,2012,2011,15302,Juventus,serie a
12,8666,2012,2011,3328,Juventus,serie a
13,8667,2012,2011,30635,Juventus,serie a
14,8668,2012,2011,72296,Juventus,serie a
15,8669,2012,2011,23043,Juventus,serie a
16,8670,2012,2011,25079,Juventus,serie a
17,8671,2012,2011,9730,Juventus,serie a
18,8672,2012,2011,31161,Juventus,serie a
19,8673,2012,2011,4644,Juventus,serie a
20,8674,2012,2011,484,Juventus,serie a
21,8675,2012,2011,9956,Juventus,serie a
22,8676,2012,2011,10119,Juventus,serie a
23,8677,2012,2011,6165,Juventus,serie a
24,8678,2012,2011,14044,Juventus,serie a
0,8679,2012,2011,5070,Napoli,serie a
1,8680,2012,2011,16844,Napoli,serie a
2,8681,2012,2011,2943,Napoli,serie a
3,8682,2012,2011,24328,Napoli,serie a
4,8683,2012,2011,24997,Napoli,serie a
5,8684,2012,2011,538,Napoli,serie a
6,8685,2012,2011,15401,Napoli,serie a
7,8686,2012,2011,13475,Napoli,serie a
8,8687,2012,2011,9966,Napoli,serie a
9,8688,2012,2011,11134,Napoli,serie a
10,8689,2012,2011,26682,Napoli,serie a
11,8690,2012,2011,14831,Napoli,serie a
12,8691,2012,2011,36096,Napoli,serie a
13,8692,2012,2011,38581,Napoli,serie a
14,8693,2012,2011,44847,Napoli,serie a
15,8694,2012,2011,6175,Napoli,serie a
16,8695,2012,2011,6093,Napoli,serie a
17,8696,2012,2011,4500,Napoli,serie a
18,8697,2012,2011,22093,Napoli,serie a
19,8698,2012,2011,10708,Napoli,serie a
20,8699,2012,2011,5852,Napoli,serie a
21,8700,2012,2011,35237,Napoli,serie a
22,8701,2012,2011,2072,Napoli,serie a
23,8702,2012,2011,41277,Napoli,serie a
24,8703,2012,2011,112183,Napoli,serie a
0,8704,2012,2011,3729,Roma,serie a
1,8705,2012,2011,10376,Roma,serie a
2,8706,2012,2011,183,Roma,serie a
3,8707,2012,2011,5202,Roma,serie a
4,8708,2012,2011,2466,Roma,serie a
5,8709,2012,2011,30226,Roma,serie a
6,8710,2012,2011,17651,Roma,serie a
7,8711,2012,2011,5698,Roma,serie a
8,8712,2012,2011,10333,Roma,serie a
9,8713,2012,2011,75830,Roma,serie a
10,8714,2012,2011,80882,Roma,serie a
11,8715,2012,2011,40802,Roma,serie a
12,8716,2012,2011,14254,Roma,serie a
13,8717,2012,2011,20766,Roma,serie a
14,8718,2012,2011,70216,Roma,serie a
15,8719,2012,2011,20769,Roma,serie a
16,8720,2012,2011,2239,Roma,serie a
17,8721,2012,2011,4609,Roma,serie a
18,8722,2012,2011,5785,Roma,serie a
19,8723,2012,2011,4065,Roma,serie a
20,8724,2012,2011,31402,Roma,serie a
21,8725,2012,2011,10414,Roma,serie a
22,8726,2012,2011,91173,Roma,serie a
23,8727,2012,2011,15651,Roma,serie a
24,8728,2012,2011,98140,Roma,serie a
25,8729,2012,2011,119500,Roma,serie a
26,8730,2012,2011,1964,Roma,serie a
27,8731,2012,2011,4644,Roma,serie a
28,8732,2012,2011,110509,Roma,serie a
29,8733,2012,2011,98567,Roma,serie a
0,8734,2013,2012,33799,AC Milan,serie a
1,8735,2013,2012,9974,AC Milan,serie a
2,8736,2013,2012,2303,AC Milan,serie a
3,8737,2013,2012,70087,AC Milan,serie a
4,8738,2013,2012,5689,AC Milan,serie a
5,8739,2013,2012,107275,AC Milan,serie a
6,8740,2013,2012,14063,AC Milan,serie a
7,8741,2013,2012,26854,AC Milan,serie a
8,8742,2013,2012,6321,AC Milan,serie a
9,8743,2013,2012,23206,AC Milan,serie a
10,8744,2013,2012,54968,AC Milan,serie a
11,8745,2013,2012,2247,AC Milan,serie a
12,8746,2013,2012,11867,AC Milan,serie a
13,8747,2013,2012,17491,AC Milan,serie a
14,8748,2013,2012,2796,AC Milan,serie a
15,8749,2013,2012,4608,AC Milan,serie a
16,8750,2013,2012,6166,AC Milan,serie a
17,8751,2013,2012,191,AC Milan,serie a
18,8752,2013,2012,9975,AC Milan,serie a
19,8753,2013,2012,14247,AC Milan,serie a
20,8754,2013,2012,2533,AC Milan,serie a
21,8755,2013,2012,5869,AC Milan,serie a
22,8756,2013,2012,31402,AC Milan,serie a
23,8757,2013,2012,58761,AC Milan,serie a
24,8758,2013,2012,19553,AC Milan,serie a
25,8759,2013,2012,23158,AC Milan,serie a
26,8760,2013,2012,6022,AC Milan,serie a
27,8761,2013,2012,10015,AC Milan,serie a
28,8762,2013,2012,31792,AC Milan,serie a
0,8763,2013,2012,12542,Atalanta,serie a
1,8764,2013,2012,14126,Atalanta,serie a
2,8765,2013,2012,14484,Atalanta,serie a
3,8766,2013,2012,9943,Atalanta,serie a
4,8767,2013,2012,14137,Atalanta,serie a
5,8768,2013,2012,18723,Atalanta,serie a
6,8769,2013,2012,14069,Atalanta,serie a
7,8770,2013,2012,1604,Atalanta,serie a
8,8771,2013,2012,42879,Atalanta,serie a
9,8772,2013,2012,1657,Atalanta,serie a
10,8773,2013,2012,4397,Atalanta,serie a
11,8774,2013,2012,40384,Atalanta,serie a
12,8775,2013,2012,17950,Atalanta,serie a
13,8776,2013,2012,20596,Atalanta,serie a
14,8777,2013,2012,6638,Atalanta,serie a
15,8778,2013,2012,12455,Atalanta,serie a
16,8779,2013,2012,79442,Atalanta,serie a
17,8780,2013,2012,24175,Atalanta,serie a
18,8781,2013,2012,19023,Atalanta,serie a
19,8782,2013,2012,57560,Atalanta,serie a
20,8783,2013,2012,14070,Atalanta,serie a
21,8784,2013,2012,59281,Atalanta,serie a
22,8785,2013,2012,35640,Atalanta,serie a
23,8786,2013,2012,87310,Atalanta,serie a
24,8787,2013,2012,120030,Atalanta,serie a
25,8788,2013,2012,6420,Atalanta,serie a
26,8789,2013,2012,97214,Atalanta,serie a
27,8790,2013,2012,23473,Atalanta,serie a
28,8791,2013,2012,23908,Atalanta,serie a
29,8792,2013,2012,70561,Atalanta,serie a
30,8793,2013,2012,32236,Atalanta,serie a
31,8794,2013,2012,22130,Atalanta,serie a
32,8795,2013,2012,67261,Atalanta,serie a
33,8796,2013,2012,9952,Atalanta,serie a
34,8797,2013,2012,9979,Atalanta,serie a
0,8798,2013,2012,27421,Inter,serie a
1,8799,2013,2012,4923,Inter,serie a
2,8800,2013,2012,93894,Inter,serie a
3,8801,2013,2012,14871,Inter,serie a
4,8802,2013,2012,575,Inter,serie a
5,8803,2013,2012,711,Inter,serie a
6,8804,2013,2012,22701,Inter,serie a
7,8805,2013,2012,9838,Inter,serie a
8,8806,2013,2012,10090,Inter,serie a
9,8807,2013,2012,31177,Inter,serie a
10,8808,2013,2012,67432,Inter,serie a
11,8809,2013,2012,84603,Inter,serie a
12,8810,2013,2012,2668,Inter,serie a
13,8811,2013,2012,41489,Inter,serie a
14,8812,2013,2012,24997,Inter,serie a
15,8813,2013,2012,9972,Inter,serie a
16,8814,2013,2012,37188,Inter,serie a
17,8815,2013,2012,3155,Inter,serie a
18,8816,2013,2012,19679,Inter,serie a
19,8817,2013,2012,118141,Inter,serie a
20,8818,2013,2012,28485,Inter,serie a
21,8819,2013,2012,4179,Inter,serie a
22,8820,2013,2012,4029,Inter,serie a
23,8821,2013,2012,118140,Inter,serie a
24,8822,2013,2012,80767,Inter,serie a
25,8823,2013,2012,12564,Inter,serie a
26,8824,2013,2012,79442,Inter,serie a
27,8825,2013,2012,87310,Inter,serie a
28,8826,2013,2012,18963,Inter,serie a
29,8827,2013,2012,19676,Inter,serie a
30,8828,2013,2012,129906,Inter,serie a
31,8829,2013,2012,1692,Inter,serie a
32,8830,2013,2012,118146,Inter,serie a
33,8831,2013,2012,118793,Inter,serie a
34,8832,2013,2012,20068,Inter,serie a
35,8833,2013,2012,113762,Inter,serie a
0,8834,2013,2012,460,Juventus,serie a
1,8835,2013,2012,2579,Juventus,serie a
2,8836,2013,2012,25008,Juventus,serie a
3,8837,2013,2012,9991,Juventus,serie a
4,8838,2013,2012,35549,Juventus,serie a
5,8839,2013,2012,97752,Juventus,serie a
6,8840,2013,2012,20211,Juventus,serie a
7,8841,2013,2012,6075,Juventus,serie a
8,8842,2013,2012,4580,Juventus,serie a
9,8843,2013,2012,30582,Juventus,serie a
10,8844,2013,2012,18723,Juventus,serie a
11,8845,2013,2012,20664,Juventus,serie a
12,8846,2013,2012,72296,Juventus,serie a
13,8847,2013,2012,15302,Juventus,serie a
14,8848,2013,2012,79316,Juventus,serie a
15,8849,2013,2012,9730,Juventus,serie a
16,8850,2013,2012,3328,Juventus,serie a
17,8851,2013,2012,30635,Juventus,serie a
18,8852,2013,2012,12722,Juventus,serie a
19,8853,2013,2012,25079,Juventus,serie a
20,8854,2013,2012,33878,Juventus,serie a
21,8855,2013,2012,13819,Juventus,serie a
22,8856,2013,2012,9956,Juventus,serie a
23,8857,2013,2012,23043,Juventus,serie a
24,8858,2013,2012,527,Juventus,serie a
25,8859,2013,2012,123359,Juventus,serie a
26,8860,2013,2012,30580,Juventus,serie a
27,8861,2013,2012,9894,Juventus,serie a
0,8862,2013,2012,24328,Napoli,serie a
1,8863,2013,2012,5070,Napoli,serie a
2,8864,2013,2012,13475,Napoli,serie a
3,8865,2013,2012,36096,Napoli,serie a
4,8866,2013,2012,538,Napoli,serie a
5,8867,2013,2012,12462,Napoli,serie a
6,8868,2013,2012,2943,Napoli,serie a
7,8869,2013,2012,26682,Napoli,serie a
8,8870,2013,2012,15401,Napoli,serie a
9,8871,2013,2012,661,Napoli,serie a
10,8872,2013,2012,14831,Napoli,serie a
11,8873,2013,2012,6093,Napoli,serie a
12,8874,2013,2012,22093,Napoli,serie a
13,8875,2013,2012,83390,Napoli,serie a
14,8876,2013,2012,9279,Napoli,serie a
15,8877,2013,2012,4500,Napoli,serie a
16,8878,2013,2012,6107,Napoli,serie a
17,8879,2013,2012,24419,Napoli,serie a
18,8880,2013,2012,44847,Napoli,serie a
19,8881,2013,2012,67835,Napoli,serie a
20,8882,2013,2012,11134,Napoli,serie a
21,8883,2013,2012,5997,Napoli,serie a
22,8884,2013,2012,9892,Napoli,serie a
23,8885,2013,2012,6175,Napoli,serie a
24,8886,2013,2012,35237,Napoli,serie a
25,8887,2013,2012,9966,Napoli,serie a
26,8888,2013,2012,44087,Napoli,serie a
27,8889,2013,2012,122370,Napoli,serie a
0,8890,2013,2012,75830,Roma,serie a
1,8891,2013,2012,183,Roma,serie a
2,8892,2013,2012,101949,Roma,serie a
3,8893,2013,2012,30226,Roma,serie a
4,8894,2013,2012,18139,Roma,serie a
5,8895,2013,2012,20766,Roma,serie a
6,8896,2013,2012,83644,Roma,serie a
7,8897,2013,2012,23567,Roma,serie a
8,8898,2013,2012,5202,Roma,serie a
9,8899,2013,2012,118158,Roma,serie a
10,8900,2013,2012,4609,Roma,serie a
11,8901,2013,2012,22825,Roma,serie a
12,8902,2013,2012,40802,Roma,serie a
13,8903,2013,2012,10333,Roma,serie a
14,8904,2013,2012,35177,Roma,serie a
15,8905,2013,2012,4065,Roma,serie a
16,8906,2013,2012,101596,Roma,serie a
17,8907,2013,2012,67434,Roma,serie a
18,8908,2013,2012,13356,Roma,serie a
19,8909,2013,2012,76953,Roma,serie a
20,8910,2013,2012,5698,Roma,serie a
21,8911,2013,2012,90180,Roma,serie a
22,8912,2013,2012,1964,Roma,serie a
23,8913,2013,2012,118157,Roma,serie a
0,8914,2014,2013,24642,AC Milan,serie a
1,8915,2014,2013,109149,AC Milan,serie a
2,8916,2014,2013,33799,AC Milan,serie a
3,8917,2014,2013,9974,AC Milan,serie a
4,8918,2014,2013,26877,AC Milan,serie a
5,8919,2014,2013,14063,AC Milan,serie a
6,8920,2014,2013,2303,AC Milan,serie a
7,8921,2014,2013,4608,AC Milan,serie a
8,8922,2014,2013,3577,AC Milan,serie a
9,8923,2014,2013,26854,AC Milan,serie a
10,8924,2014,2013,19679,AC Milan,serie a
11,8925,2014,2013,17491,AC Milan,serie a
12,8926,2014,2013,6166,AC Milan,serie a
13,8927,2014,2013,24605,AC Milan,serie a
14,8928,2014,2013,2796,AC Milan,serie a
15,8929,2014,2013,23206,AC Milan,serie a
16,8930,2014,2013,2247,AC Milan,serie a
17,8931,2014,2013,107275,AC Milan,serie a
18,8932,2014,2013,12032,AC Milan,serie a
19,8933,2014,2013,14247,AC Milan,serie a
20,8934,2014,2013,2533,AC Milan,serie a
21,8935,2014,2013,31355,AC Milan,serie a
22,8936,2014,2013,1832,AC Milan,serie a
23,8937,2014,2013,70087,AC Milan,serie a
24,8938,2014,2013,6022,AC Milan,serie a
25,8939,2014,2013,58761,AC Milan,serie a
26,8940,2014,2013,9975,AC Milan,serie a
27,8941,2014,2013,25079,AC Milan,serie a
28,8942,2014,2013,19553,AC Milan,serie a
29,8943,2014,2013,101657,AC Milan,serie a
30,8944,2014,2013,90878,AC Milan,serie a
31,8945,2014,2013,122296,AC Milan,serie a
0,8946,2014,2013,95504,Atalanta,serie a
1,8947,2014,2013,14126,Atalanta,serie a
2,8948,2014,2013,14137,Atalanta,serie a
3,8949,2014,2013,40384,Atalanta,serie a
4,8950,2014,2013,42879,Atalanta,serie a
5,8951,2014,2013,5689,Atalanta,serie a
6,8952,2014,2013,14484,Atalanta,serie a
7,8953,2014,2013,1604,Atalanta,serie a
8,8954,2014,2013,29574,Atalanta,serie a
9,8955,2014,2013,10930,Atalanta,serie a
10,8956,2014,2013,137832,Atalanta,serie a
11,8957,2014,2013,4397,Atalanta,serie a
12,8958,2014,2013,24175,Atalanta,serie a
13,8959,2014,2013,6638,Atalanta,serie a
14,8960,2014,2013,9943,Atalanta,serie a
15,8961,2014,2013,20596,Atalanta,serie a
16,8962,2014,2013,19023,Atalanta,serie a
17,8963,2014,2013,14069,Atalanta,serie a
18,8964,2014,2013,83717,Atalanta,serie a
19,8965,2014,2013,17950,Atalanta,serie a
20,8966,2014,2013,83716,Atalanta,serie a
21,8967,2014,2013,31161,Atalanta,serie a
22,8968,2014,2013,59281,Atalanta,serie a
23,8969,2014,2013,6420,Atalanta,serie a
24,8970,2014,2013,97214,Atalanta,serie a
25,8971,2014,2013,87310,Atalanta,serie a
26,8972,2014,2013,113989,Atalanta,serie a
27,8973,2014,2013,149513,Atalanta,serie a
28,8974,2014,2013,67261,Atalanta,serie a
29,8975,2014,2013,107623,Atalanta,serie a
30,8976,2014,2013,57560,Atalanta,serie a
0,8977,2014,2013,17108,Inter,serie a
1,8978,2014,2013,14871,Inter,serie a
2,8979,2014,2013,5070,Inter,serie a
3,8980,2014,2013,41489,Inter,serie a
4,8981,2014,2013,9838,Inter,serie a
5,8982,2014,2013,575,Inter,serie a
6,8983,2014,2013,22701,Inter,serie a
7,8984,2014,2013,27421,Inter,serie a
8,8985,2014,2013,84603,Inter,serie a
9,8986,2014,2013,9279,Inter,serie a
10,8987,2014,2013,28485,Inter,serie a
11,8988,2014,2013,37188,Inter,serie a
12,8989,2014,2013,9972,Inter,serie a
13,8990,2014,2013,93894,Inter,serie a
14,8991,2014,2013,78892,Inter,serie a
15,8992,2014,2013,106964,Inter,serie a
16,8993,2014,2013,64271,Inter,serie a
17,8994,2014,2013,31177,Inter,serie a
18,8995,2014,2013,85692,Inter,serie a
19,8996,2014,2013,18963,Inter,serie a
20,8997,2014,2013,2668,Inter,serie a
21,8998,2014,2013,19676,Inter,serie a
22,8999,2014,2013,78970,Inter,serie a
23,9000,2014,2013,10090,Inter,serie a
24,9001,2014,2013,101953,Inter,serie a
25,9002,2014,2013,72786,Inter,serie a
26,9003,2014,2013,12564,Inter,serie a
27,9004,2014,2013,149543,Inter,serie a
0,9005,2014,2013,97752,Juventus,serie a
1,9006,2014,2013,9991,Juventus,serie a
2,9007,2014,2013,14167,Juventus,serie a
3,9008,2014,2013,2579,Juventus,serie a
4,9009,2014,2013,25008,Juventus,serie a
5,9010,2014,2013,35549,Juventus,serie a
6,9011,2014,2013,13361,Juventus,serie a
7,9012,2014,2013,20664,Juventus,serie a
8,9013,2014,2013,20211,Juventus,serie a
9,9014,2014,2013,6075,Juventus,serie a
10,9015,2014,2013,23547,Juventus,serie a
11,9016,2014,2013,12722,Juventus,serie a
12,9017,2014,2013,30635,Juventus,serie a
13,9018,2014,2013,3328,Juventus,serie a
14,9019,2014,2013,15302,Juventus,serie a
15,9020,2014,2013,18723,Juventus,serie a
16,9021,2014,2013,9956,Juventus,serie a
17,9022,2014,2013,33878,Juventus,serie a
18,9023,2014,2013,30582,Juventus,serie a
19,9024,2014,2013,4580,Juventus,serie a
20,9025,2014,2013,23043,Juventus,serie a
21,9026,2014,2013,9730,Juventus,serie a
22,9027,2014,2013,9894,Juventus,serie a
23,9028,2014,2013,20766,Juventus,serie a
24,9029,2014,2013,30580,Juventus,serie a
25,9030,2014,2013,12874,Juventus,serie a
0,9031,2014,2013,6107,Napoli,serie a
1,9032,2014,2013,26682,Napoli,serie a
2,9033,2014,2013,36096,Napoli,serie a
3,9034,2014,2013,15401,Napoli,serie a
4,9035,2014,2013,23100,Napoli,serie a
5,9036,2014,2013,67206,Napoli,serie a
6,9037,2014,2013,12575,Napoli,serie a
7,9038,2014,2013,19729,Napoli,serie a
8,9039,2014,2013,92894,Napoli,serie a
9,9040,2014,2013,82062,Napoli,serie a
10,9041,2014,2013,14831,Napoli,serie a
11,9042,2014,2013,44847,Napoli,serie a
12,9043,2014,2013,83390,Napoli,serie a
13,9044,2014,2013,13475,Napoli,serie a
14,9045,2014,2013,2943,Napoli,serie a
15,9046,2014,2013,12462,Napoli,serie a
16,9047,2014,2013,2987,Napoli,serie a
17,9048,2014,2013,106968,Napoli,serie a
18,9049,2014,2013,2223,Napoli,serie a
19,9050,2014,2013,40765,Napoli,serie a
20,9051,2014,2013,24419,Napoli,serie a
21,9052,2014,2013,11377,Napoli,serie a
22,9053,2014,2013,6093,Napoli,serie a
23,9054,2014,2013,41073,Napoli,serie a
24,9055,2014,2013,74554,Napoli,serie a
25,9056,2014,2013,44087,Napoli,serie a
26,9057,2014,2013,538,Napoli,serie a
27,9058,2014,2013,108942,Napoli,serie a
28,9059,2014,2013,90952,Napoli,serie a
29,9060,2014,2013,149098,Napoli,serie a
0,9061,2014,2013,29888,Roma,serie a
1,9062,2014,2013,30226,Roma,serie a
2,9063,2014,2013,35954,Roma,serie a
3,9064,2014,2013,5202,Roma,serie a
4,9065,2014,2013,17740,Roma,serie a
5,9066,2014,2013,183,Roma,serie a
6,9067,2014,2013,52380,Roma,serie a
7,9068,2014,2013,18139,Roma,serie a
8,9069,2014,2013,13356,Roma,serie a
9,9070,2014,2013,76953,Roma,serie a
10,9071,2014,2013,8007,Roma,serie a
11,9072,2014,2013,67434,Roma,serie a
12,9073,2014,2013,68034,Roma,serie a
13,9074,2014,2013,77397,Roma,serie a
14,9075,2014,2013,64075,Roma,serie a
15,9076,2014,2013,23567,Roma,serie a
16,9077,2014,2013,4500,Roma,serie a
17,9078,2014,2013,5698,Roma,serie a
18,9079,2014,2013,10333,Roma,serie a
19,9080,2014,2013,118158,Roma,serie a
20,9081,2014,2013,125095,Roma,serie a
21,9082,2014,2013,101596,Roma,serie a
22,9083,2014,2013,22825,Roma,serie a
23,9084,2014,2013,4644,Roma,serie a
24,9085,2014,2013,98567,Roma,serie a
25,9086,2014,2013,5369,Roma,serie a
26,9087,2014,2013,141269,Roma,serie a
27,9088,2014,2013,40802,Roma,serie a
28,9089,2014,2013,112227,Roma,serie a
0,9090,2015,2014,10407,AC Milan,serie a
1,9091,2015,2014,14040,AC Milan,serie a
2,9092,2015,2014,40384,AC Milan,serie a
3,9093,2015,2014,4608,AC Milan,serie a
4,9094,2015,2014,90878,AC Milan,serie a
5,9095,2015,2014,24605,AC Milan,serie a
6,9096,2015,2014,26877,AC Milan,serie a
7,9097,2015,2014,2303,AC Milan,serie a
8,9098,2015,2014,22605,AC Milan,serie a
9,9099,2015,2014,85470,AC Milan,serie a
10,9100,2015,2014,10132,AC Milan,serie a
11,9101,2015,2014,14063,AC Milan,serie a
12,9102,2015,2014,23206,AC Milan,serie a
13,9103,2015,2014,23065,AC Milan,serie a
14,9104,2015,2014,24419,AC Milan,serie a
15,9105,2015,2014,9974,AC Milan,serie a
16,9106,2015,2014,2533,AC Milan,serie a
17,9107,2015,2014,70087,AC Milan,serie a
18,9108,2015,2014,107275,AC Milan,serie a
19,9109,2015,2014,10445,AC Milan,serie a
20,9110,2015,2014,31355,AC Milan,serie a
21,9111,2015,2014,12473,AC Milan,serie a
22,9112,2015,2014,6166,AC Milan,serie a
23,9113,2015,2014,4056,AC Milan,serie a
24,9114,2015,2014,2247,AC Milan,serie a
25,9115,2015,2014,2796,AC Milan,serie a
26,9116,2015,2014,1832,AC Milan,serie a
27,9117,2015,2014,67434,AC Milan,serie a
28,9118,2015,2014,260498,AC Milan,serie a
29,9119,2015,2014,105591,AC Milan,serie a
30,9120,2015,2014,137069,AC Milan,serie a
31,9121,2015,2014,58761,AC Milan,serie a
32,9122,2015,2014,9975,AC Milan,serie a
33,9123,2015,2014,141870,AC Milan,serie a
34,9124,2015,2014,260906,AC Milan,serie a
0,9125,2015,2014,5734,Atalanta,serie a
1,9126,2015,2014,14126,Atalanta,serie a
2,9127,2015,2014,9937,Atalanta,serie a
3,9128,2015,2014,22486,Atalanta,serie a
4,9129,2015,2014,40384,Atalanta,serie a
5,9130,2015,2014,14137,Atalanta,serie a
6,9131,2015,2014,22546,Atalanta,serie a
7,9132,2015,2014,95504,Atalanta,serie a
8,9133,2015,2014,20596,Atalanta,serie a
9,9134,2015,2014,29574,Atalanta,serie a
10,9135,2015,2014,10930,Atalanta,serie a
11,9136,2015,2014,17491,Atalanta,serie a
12,9137,2015,2014,6638,Atalanta,serie a
13,9138,2015,2014,83716,Atalanta,serie a
14,9139,2015,2014,9943,Atalanta,serie a
15,9140,2015,2014,141312,Atalanta,serie a
16,9141,2015,2014,109085,Atalanta,serie a
17,9142,2015,2014,52467,Atalanta,serie a
18,9143,2015,2014,24175,Atalanta,serie a
19,9144,2015,2014,14484,Atalanta,serie a
20,9145,2015,2014,14069,Atalanta,serie a
21,9146,2015,2014,14157,Atalanta,serie a
22,9147,2015,2014,79498,Atalanta,serie a
23,9148,2015,2014,30585,Atalanta,serie a
24,9149,2015,2014,1604,Atalanta,serie a
25,9150,2015,2014,31161,Atalanta,serie a
26,9151,2015,2014,2863,Atalanta,serie a
27,9152,2015,2014,240989,Atalanta,serie a
28,9153,2015,2014,85087,Atalanta,serie a
29,9154,2015,2014,122055,Atalanta,serie a
30,9155,2015,2014,92329,Atalanta,serie a
31,9156,2015,2014,31104,Atalanta,serie a
0,9157,2015,2014,22701,Inter,serie a
1,9158,2015,2014,17108,Inter,serie a
2,9159,2015,2014,44642,Inter,serie a
3,9160,2015,2014,19676,Inter,serie a
4,9161,2015,2014,93894,Inter,serie a
5,9162,2015,2014,27421,Inter,serie a
6,9163,2015,2014,84603,Inter,serie a
7,9164,2015,2014,29390,Inter,serie a
8,9165,2015,2014,9685,Inter,serie a
9,9166,2015,2014,106964,Inter,serie a
10,9167,2015,2014,28485,Inter,serie a
11,9168,2015,2014,14871,Inter,serie a
12,9169,2015,2014,5070,Inter,serie a
13,9170,2015,2014,87449,Inter,serie a
14,9171,2015,2014,76953,Inter,serie a
15,9172,2015,2014,64271,Inter,serie a
16,9173,2015,2014,78892,Inter,serie a
17,9174,2015,2014,18963,Inter,serie a
18,9175,2015,2014,9972,Inter,serie a
19,9176,2015,2014,9973,Inter,serie a
20,9177,2015,2014,20766,Inter,serie a
21,9178,2015,2014,76304,Inter,serie a
22,9179,2015,2014,37188,Inter,serie a
23,9180,2015,2014,6040,Inter,serie a
24,9181,2015,2014,121968,Inter,serie a
25,9182,2015,2014,67432,Inter,serie a
26,9183,2015,2014,118142,Inter,serie a
27,9184,2015,2014,33886,Inter,serie a
28,9185,2015,2014,248154,Inter,serie a
29,9186,2015,2014,249865,Inter,serie a
30,9187,2015,2014,149543,Inter,serie a
31,9188,2015,2014,73948,Inter,serie a
32,9189,2015,2014,137840,Inter,serie a
33,9190,2015,2014,255929,Inter,serie a
0,9191,2015,2014,97752,Juventus,serie a
1,9192,2015,2014,14167,Juventus,serie a
2,9193,2015,2014,2579,Juventus,serie a
3,9194,2015,2014,9991,Juventus,serie a
4,9195,2015,2014,20211,Juventus,serie a
5,9196,2015,2014,25008,Juventus,serie a
6,9197,2015,2014,20664,Juventus,serie a
7,9198,2015,2014,6410,Juventus,serie a
8,9199,2015,2014,30635,Juventus,serie a
9,9200,2015,2014,35549,Juventus,serie a
10,9201,2015,2014,15302,Juventus,serie a
11,9202,2015,2014,77350,Juventus,serie a
12,9203,2015,2014,23547,Juventus,serie a
13,9204,2015,2014,6075,Juventus,serie a
14,9205,2015,2014,90000,Juventus,serie a
15,9206,2015,2014,3328,Juventus,serie a
16,9207,2015,2014,9956,Juventus,serie a
17,9208,2015,2014,91213,Juventus,serie a
18,9209,2015,2014,13361,Juventus,serie a
19,9210,2015,2014,23043,Juventus,serie a
20,9211,2015,2014,97265,Juventus,serie a
21,9212,2015,2014,30582,Juventus,serie a
22,9213,2015,2014,125883,Juventus,serie a
23,9214,2015,2014,25079,Juventus,serie a
24,9215,2015,2014,12722,Juventus,serie a
25,9216,2015,2014,143992,Juventus,serie a
26,9217,2015,2014,9894,Juventus,serie a
27,9218,2015,2014,259527,Juventus,serie a
0,9219,2015,2014,90880,Napoli,serie a
1,9220,2015,2014,82062,Napoli,serie a
2,9221,2015,2014,19729,Napoli,serie a
3,9222,2015,2014,67206,Napoli,serie a
4,9223,2015,2014,23100,Napoli,serie a
5,9224,2015,2014,92691,Napoli,serie a
6,9225,2015,2014,2943,Napoli,serie a
7,9226,2015,2014,13475,Napoli,serie a
8,9227,2015,2014,40966,Napoli,serie a
9,9228,2015,2014,12575,Napoli,serie a
10,9229,2015,2014,26682,Napoli,serie a
11,9230,2015,2014,83390,Napoli,serie a
12,9231,2015,2014,36096,Napoli,serie a
13,9232,2015,2014,74921,Napoli,serie a
14,9233,2015,2014,15401,Napoli,serie a
15,9234,2015,2014,24997,Napoli,serie a
16,9235,2015,2014,38236,Napoli,serie a
17,9236,2015,2014,41073,Napoli,serie a
18,9237,2015,2014,106968,Napoli,serie a
19,9238,2015,2014,19087,Napoli,serie a
20,9239,2015,2014,40765,Napoli,serie a
21,9240,2015,2014,74554,Napoli,serie a
22,9241,2015,2014,6107,Napoli,serie a
23,9242,2015,2014,255292,Napoli,serie a
24,9243,2015,2014,18208,Napoli,serie a
25,9244,2015,2014,108942,Napoli,serie a
0,9245,2015,2014,44643,Roma,serie a
1,9246,2015,2014,21499,Roma,serie a
2,9247,2015,2014,52380,Roma,serie a
3,9248,2015,2014,30226,Roma,serie a
4,9249,2015,2014,70149,Roma,serie a
5,9250,2015,2014,34190,Roma,serie a
6,9251,2015,2014,5202,Roma,serie a
7,9252,2015,2014,17740,Roma,serie a
8,9253,2015,2014,342,Roma,serie a
9,9254,2015,2014,23567,Roma,serie a
10,9255,2015,2014,2664,Roma,serie a
11,9256,2015,2014,35954,Roma,serie a
12,9257,2015,2014,101596,Roma,serie a
13,9258,2015,2014,8007,Roma,serie a
14,9259,2015,2014,183,Roma,serie a
15,9260,2015,2014,18139,Roma,serie a
16,9261,2015,2014,68034,Roma,serie a
17,9262,2015,2014,4500,Roma,serie a
18,9263,2015,2014,97452,Roma,serie a
19,9264,2015,2014,93854,Roma,serie a
20,9265,2015,2014,74805,Roma,serie a
21,9266,2015,2014,244301,Roma,serie a
22,9267,2015,2014,67434,Roma,serie a
23,9268,2015,2014,93700,Roma,serie a
24,9269,2015,2014,77397,Roma,serie a
25,9270,2015,2014,27909,Roma,serie a
26,9271,2015,2014,240886,Roma,serie a
27,9272,2015,2014,13356,Roma,serie a
