,Team,player_number,Year_start,Year_end,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
11,Wolfsburg,80881,2016,2017,20,20,0.0,1718,1,0,6,1,0.6,82.6,2.7,1,6.76
12,Wolfsburg,61610,2016,2017,23(1),23,1.0,2019,2,3,1,0,0.9,82.2,1.4,2,6.72
13,Wolfsburg,22652,2016,2017,13(8),13,8.0,1219,0,0,3,0,1.0,74.8,1.5,1,6.72
14,Wolfsburg,130899,2016,2017,25(2),25,2.0,2214,0,2,5,0,0.6,77.1,1.8,1,6.72
15,Wolfsburg,104919,2016,2017,13(3),13,3.0,1178,1,1,1,0,1.8,71.1,0.8,0,6.72
16,Wolfsburg,21988,2016,2017,20(8),20,8.0,1693,0,1,2,0,0.4,76.3,0.5,0,6.71
17,Wolfsburg,73797,2016,2017,20,20,0.0,1800,0,0,3,0,0.0,70.2,0.4,1,6.57
18,Wolfsburg,44142,2016,2017,11(7),11,7.0,992,4,2,0,0,1.6,78.1,0.7,0,6.57
19,Wolfsburg,301452,2016,2017,10(3),10,3.0,975,0,1,2,0,0.2,82.2,0.8,1,6.54
20,Wolfsburg,329624,2016,2017,0(1),0,1.0,83,0,0,0,0,0.0,66.7,2.0,0,6.5
21,Wolfsburg,142227,2016,2017,15(7),15,7.0,1325,1,1,3,1,0.5,84.1,1.0,0,6.48
22,Wolfsburg,10714,2016,2017,14,14,0.0,1260,0,0,1,0,0.0,56.5,0.2,0,6.47
23,Wolfsburg,93307,2016,2017,5(5),5,5.0,504,0,2,0,0,1.1,65.7,0.2,0,6.46
24,Wolfsburg,133959,2016,2017,12,12,0.0,974,0,1,5,0,1.6,82.0,0.4,0,6.38
25,Wolfsburg,279575,2016,2017,1(6),1,6.0,179,0,0,0,0,0.6,67.3,1.1,0,6.33
26,Wolfsburg,278721,2016,2017,3(16),3,16.0,375,2,0,1,0,0.6,76.7,0.3,0,6.26
27,Wolfsburg,10154,2016,2017,2(2),2,2.0,109,0,0,1,0,0.3,78.6,0.3,0,6.23
28,Wolfsburg,298792,2016,2017,0(4),0,4.0,76,0,0,1,0,1.0,90.6,0.0,0,6.18
29,Wolfsburg,298510,2016,2017,0(2),0,2.0,45,0,0,1,0,0.5,75.0,1.0,0,6.18
30,Wolfsburg,329625,2016,2017,0(2),0,2.0,46,0,0,0,0,0.0,80.0,0.5,0,6.12
0,Bayern Munich,71182,2017,2018,19(4),19,4.0,1627,7,11,2,0,1.7,90.0,0.3,5,7.63
1,Bayern Munich,29400,2017,2018,24(6),24,6.0,2169,29,2,1,0,4.2,79.5,1.8,2,7.49
2,Bayern Munich,25008,2017,2018,17(5),17,5.0,1461,6,2,6,0,2.2,88.5,1.8,5,7.49
3,Bayern Munich,306637,2017,2018,1,1,0.0,90,1,0,0,0,1.0,79.5,0.0,0,7.45
4,Bayern Munich,74939,2017,2018,12(7),12,7.0,1243,2,2,3,0,1.3,91.5,1.2,2,7.36
5,Bayern Munich,4173,2017,2018,19(2),19,2.0,1518,5,5,0,0,2.4,85.0,0.8,2,7.31
6,Bayern Munich,37099,2017,2018,22(7),22,7.0,1966,8,14,4,0,1.5,76.9,1.2,1,7.28
7,Bayern Munich,21541,2017,2018,25(1),25,1.0,2213,1,1,3,0,1.0,87.3,2.8,1,7.27
8,Bayern Munich,283323,2017,2018,26(3),26,3.0,2334,1,10,1,0,0.3,90.3,0.8,1,7.23
9,Bayern Munich,125883,2017,2018,10(11),10,11.0,1149,3,3,0,0,1.4,85.9,0.7,2,7.2
10,Bayern Munich,23589,2017,2018,19,19,0.0,1644,1,2,4,0,0.7,86.9,1.7,1,7.14
11,Bayern Munich,14091,2017,2018,18(4),18,4.0,1612,1,2,1,0,1.0,88.3,2.9,0,7.1
12,Bayern Munich,10168,2017,2018,2,2,0.0,180,0,0,0,0,0.0,62.5,0.0,0,7.09
13,Bayern Munich,106894,2017,2018,11,11,0.0,892,0,2,1,0,0.4,92.5,1.0,1,7.08
14,Bayern Munich,356070,2017,2018,2,2,0.0,180,0,0,0,0,0.0,90.2,1.5,0,7.07
15,Bayern Munich,9016,2017,2018,15(5),15,5.0,1210,5,1,3,0,1.0,86.7,0.1,1,7.0
16,Bayern Munich,134894,2017,2018,17(9),17,9.0,1529,6,4,3,0,1.6,90.4,0.8,1,6.99
17,Bayern Munich,22669,2017,2018,8(6),8,6.0,722,8,1,1,0,2.1,75.7,1.2,1,6.96
18,Bayern Munich,39722,2017,2018,17(6),17,6.0,1551,2,2,1,0,1.0,89.0,0.7,0,6.95
19,Bayern Munich,333227,2017,2018,0(1),0,1.0,45,0,0,0,0,0.0,90.5,1.0,0,6.94
20,Bayern Munich,129983,2017,2018,20(7),20,7.0,1919,2,1,1,0,0.7,92.7,1.6,1,6.9
21,Bayern Munich,13755,2017,2018,19(8),19,8.0,1843,1,2,4,0,0.3,89.9,0.7,0,6.87
22,Bayern Munich,38649,2017,2018,16(9),16,9.0,1509,1,4,2,0,0.8,89.9,0.8,0,6.84
23,Bayern Munich,13754,2017,2018,3,3,0.0,270,0,0,0,0,0.0,84.5,0.0,0,6.73
24,Bayern Munich,35506,2017,2018,29,29,0.0,2610,0,0,1,0,0.0,73.6,0.3,1,6.68
25,Bayern Munich,356566,2017,2018,2,2,0.0,112,0,0,0,0,1.5,77.4,1.0,0,6.54
26,Bayern Munich,346731,2017,2018,0(1),0,1.0,22,0,0,0,0,1.0,60.0,0.0,0,6.48
27,Bayern Munich,354599,2017,2018,1,1,0.0,56,0,0,0,0,0.0,68.8,0.0,0,6.09
0,Bayer Leverkusen,327682,2017,2018,25(5),25,5.0,2223,9,6,2,0,2.5,75.0,0.9,4,7.32
1,Bayer Leverkusen,29940,2017,2018,20(1),20,1.0,1603,2,4,5,0,1.0,78.6,1.8,1,7.2
2,Bayer Leverkusen,326413,2017,2018,22(8),22,8.0,2141,3,8,3,0,1.2,81.2,2.7,1,7.0
3,Bayer Leverkusen,22589,2017,2018,29,29,0.0,2350,2,0,0,0,0.5,85.9,2.9,1,7.0
4,Bayer Leverkusen,92812,2017,2018,30(1),30,1.0,2599,14,2,5,0,1.8,75.8,0.7,1,6.99
5,Bayer Leverkusen,25657,2017,2018,27,27,0.0,2307,1,3,4,0,1.3,86.0,0.6,1,6.98
6,Bayer Leverkusen,141556,2017,2018,26(8),26,8.0,2337,9,3,0,0,1.3,79.0,0.6,1,6.98
7,Bayer Leverkusen,134946,2017,2018,27(1),27,1.0,2427,0,2,1,0,0.3,86.1,2.7,0,6.95
8,Bayer Leverkusen,125654,2017,2018,17(6),17,6.0,1546,9,4,4,1,2.5,74.8,2.1,4,6.95
9,Bayer Leverkusen,41881,2017,2018,8(4),8,4.0,701,2,3,3,0,1.1,82.5,1.3,1,6.94
10,Bayer Leverkusen,132273,2017,2018,26,26,0.0,2121,2,3,6,1,0.5,82.5,0.7,3,6.88
11,Bayer Leverkusen,27124,2017,2018,17(5),17,5.0,1398,1,0,3,0,0.5,90.6,0.8,0,6.82
12,Bayer Leverkusen,302402,2017,2018,18(6),18,6.0,1716,1,3,6,0,0.5,84.4,1.8,0,6.79
13,Bayer Leverkusen,91060,2017,2018,13(11),13,11.0,1144,1,3,2,0,1.8,80.3,0.1,1,6.6
14,Bayer Leverkusen,35336,2017,2018,1,1,0.0,90,0,0,0,0,0.0,72.7,0.0,0,6.59
15,Bayer Leverkusen,296769,2017,2018,11(12),11,12.0,1262,0,1,1,1,0.8,74.2,0.9,0,6.57
16,Bayer Leverkusen,92173,2017,2018,33,33,0.0,2970,0,0,1,0,0.0,66.7,0.4,1,6.56
17,Bayer Leverkusen,110165,2017,2018,18(10),18,10.0,1666,1,1,8,1,1.4,83.0,0.9,1,6.52
18,Bayer Leverkusen,125095,2017,2018,6(4),6,4.0,599,0,0,1,0,0.5,79.3,1.3,0,6.42
19,Bayer Leverkusen,80994,2017,2018,0(1),0,1.0,29,0,0,0,0,1.0,88.2,0.0,0,6.39
20,Bayer Leverkusen,139623,2017,2018,0(7),0,7.0,110,1,0,0,0,0.7,60.0,0.4,0,6.17
21,Bayer Leverkusen,98101,2017,2018,0(3),0,3.0,29,0,0,0,0,0.0,78.6,0.0,0,6.12
22,Bayer Leverkusen,8096,2017,2018,0(8),0,8.0,75,0,0,0,0,0.3,55.6,0.9,0,6.04
23,Bayer Leverkusen,40560,2017,2018,0(1),0,1.0,45,0,0,0,0,0.0,87.1,1.0,0,5.71
0,Borussia Dortmund,41330,2017,2018,11,11,0.0,935,7,0,1,0,2.8,80.2,0.3,2,7.39
1,Borussia Dortmund,44120,2017,2018,16,16,0.0,1417,13,3,0,1,3.6,76.5,1.6,2,7.25
2,Borussia Dortmund,11090,2017,2018,24,24,0.0,2140,0,3,3,0,0.8,81.3,2.7,0,7.19
3,Borussia Dortmund,83686,2017,2018,9(3),9,3.0,806,2,1,1,0,0.4,79.5,3.1,1,7.16
4,Borussia Dortmund,145267,2017,2018,15(5),15,5.0,1209,9,1,0,0,2.2,73.1,1.2,2,7.13
5,Borussia Dortmund,14176,2017,2018,14(4),14,4.0,1227,2,2,2,0,1.4,84.9,2.0,3,7.1
6,Borussia Dortmund,302692,2017,2018,27(5),27,5.0,2313,4,5,1,0,1.2,79.4,0.5,2,7.02
7,Borussia Dortmund,97803,2017,2018,9(1),9,1.0,837,7,1,2,0,2.9,68.9,1.7,2,7.01
8,Borussia Dortmund,43589,2017,2018,22(4),22,4.0,2018,0,1,1,0,0.5,89.9,3.2,0,6.93
9,Borussia Dortmund,22210,2017,2018,28(2),28,2.0,2376,2,0,5,1,0.5,86.9,2.8,2,6.92
10,Borussia Dortmund,80382,2017,2018,19(4),19,4.0,1608,2,3,1,0,1.0,81.3,0.4,0,6.88
11,Borussia Dortmund,346300,2017,2018,7(5),7,5.0,684,1,4,0,0,0.8,84.0,0.4,1,6.88
12,Borussia Dortmund,142318,2017,2018,20(5),20,5.0,1943,1,0,4,0,0.2,86.2,1.4,0,6.82
13,Borussia Dortmund,42862,2017,2018,12(7),12,7.0,1166,5,1,0,0,1.3,87.5,0.1,0,6.81
14,Borussia Dortmund,41672,2017,2018,13(5),13,5.0,1042,3,2,0,0,1.7,78.5,0.5,1,6.8
15,Borussia Dortmund,129620,2017,2018,13(3),13,3.0,1209,1,2,1,0,0.5,82.0,0.8,0,6.78
16,Borussia Dortmund,115375,2017,2018,6(3),6,3.0,547,1,1,0,0,1.0,83.8,0.3,0,6.78
17,Borussia Dortmund,77461,2017,2018,11(7),11,7.0,1234,1,4,0,0,2.0,78.9,1.1,2,6.77
18,Borussia Dortmund,342548,2017,2018,6(5),6,5.0,654,1,0,0,1,0.8,81.9,3.6,0,6.75
19,Borussia Dortmund,25482,2017,2018,3(1),3,1.0,271,0,0,1,0,0.0,85.2,1.8,0,6.69
20,Borussia Dortmund,13423,2017,2018,16(3),16,3.0,1209,0,2,3,0,0.6,85.9,0.4,0,6.68
21,Borussia Dortmund,43364,2017,2018,17(1),17,1.0,1493,0,0,3,0,0.3,82.3,2.2,0,6.66
22,Borussia Dortmund,135092,2017,2018,11(12),11,12.0,1138,0,4,4,0,1.1,83.8,0.1,1,6.64
23,Borussia Dortmund,297390,2017,2018,10(1),10,1.0,903,0,0,2,0,0.5,85.8,1.3,0,6.62
24,Borussia Dortmund,63936,2017,2018,33,33,0.0,2970,0,0,4,0,0.0,68.7,0.2,1,6.58
25,Borussia Dortmund,312843,2017,2018,0(1),0,1.0,12,0,0,0,0,0.0,100.0,0.0,0,6.15
26,Borussia Dortmund,299254,2017,2018,1(4),1,4.0,116,0,0,0,0,1.0,75.0,0.8,0,6.15
27,Borussia Dortmund,307202,2017,2018,0(1),0,1.0,6,0,0,0,0,0.0,100.0,0.0,0,6.13
28,Borussia Dortmund,355110,2017,2018,0(2),0,2.0,7,0,0,0,0,0.0,100.0,0.0,0,6.13
29,Borussia Dortmund,5490,2017,2018,1(1),1,1.0,91,0,0,0,0,0.0,46.3,0.0,0,5.65
0,Eintracht Frankfurt,115996,2017,2018,8(1),8,1.0,770,1,0,4,0,0.4,83.2,2.0,1,7.08
1,Eintracht Frankfurt,312666,2017,2018,27(1),27,1.0,2368,5,8,4,0,1.3,70.9,0.4,3,7.04
2,Eintracht Frankfurt,5486,2017,2018,0(1),0,1.0,3,1,0,0,0,1.0,66.7,1.0,0,7.01
3,Eintracht Frankfurt,94885,2017,2018,19(4),19,4.0,1670,0,2,4,0,0.9,73.3,0.9,1,7.0
4,Eintracht Frankfurt,101735,2017,2018,21(4),21,4.0,1764,6,2,8,0,1.8,56.9,1.4,1,6.96
5,Eintracht Frankfurt,236544,2017,2018,26(5),26,5.0,2352,9,4,2,0,1.3,65.6,4.5,3,6.96
6,Eintracht Frankfurt,23199,2017,2018,27,27,0.0,2304,0,2,3,0,0.3,82.9,3.1,4,6.94
7,Eintracht Frankfurt,11867,2017,2018,27(4),27,4.0,2361,6,1,5,0,1.5,77.0,2.2,0,6.83
8,Eintracht Frankfurt,69467,2017,2018,22(2),22,2.0,1893,2,4,3,0,1.0,68.7,1.3,2,6.82
9,Eintracht Frankfurt,94934,2017,2018,13(4),13,4.0,1199,1,2,1,0,0.5,74.7,1.2,0,6.81
10,Eintracht Frankfurt,108770,2017,2018,25(2),25,2.0,2209,1,0,10,1,0.6,76.5,2.9,0,6.78
11,Eintracht Frankfurt,300318,2017,2018,22(7),22,7.0,1820,1,3,4,0,1.3,72.4,0.6,0,6.75
12,Eintracht Frankfurt,19087,2017,2018,12(4),12,4.0,1094,0,3,2,0,0.7,82.0,0.7,1,6.72
13,Eintracht Frankfurt,13753,2017,2018,12(7),12,7.0,1146,1,0,3,0,0.4,80.9,3.2,0,6.7
14,Eintracht Frankfurt,126948,2017,2018,17(3),17,3.0,1608,0,0,5,0,0.3,80.3,2.4,0,6.68
15,Eintracht Frankfurt,116466,2017,2018,5(2),5,2.0,374,0,0,1,0,1.1,71.1,0.4,0,6.64
16,Eintracht Frankfurt,16954,2017,2018,23(1),23,1.0,2090,0,0,3,1,0.1,88.5,0.6,0,6.57
17,Eintracht Frankfurt,315755,2017,2018,9(13),9,13.0,929,8,1,2,0,1.7,73.6,1.0,0,6.57
18,Eintracht Frankfurt,22418,2017,2018,12(7),12,7.0,1036,0,0,4,0,0.1,81.7,0.4,0,6.56
19,Eintracht Frankfurt,35433,2017,2018,3(4),3,4.0,420,1,0,0,0,2.4,87.4,0.7,0,6.52
20,Eintracht Frankfurt,64846,2017,2018,34,34,0.0,3060,0,0,1,0,0.0,62.6,0.2,0,6.5
21,Eintracht Frankfurt,79522,2017,2018,4(9),4,9.0,433,0,1,1,0,0.2,68.1,0.4,0,6.41
22,Eintracht Frankfurt,329618,2017,2018,2(7),2,7.0,311,0,1,1,0,0.3,74.8,0.4,0,6.35
23,Eintracht Frankfurt,132348,2017,2018,0(2),0,2.0,27,1,0,0,0,1.0,63.6,0.0,0,6.32
24,Eintracht Frankfurt,63012,2017,2018,0(1),0,1.0,28,0,0,0,0,0.0,71.4,1.0,0,6.22
25,Eintracht Frankfurt,344166,2017,2018,2(1),2,1.0,145,0,0,0,0,0.7,87.1,0.7,0,6.19
26,Eintracht Frankfurt,99989,2017,2018,2(4),2,4.0,195,0,0,1,0,0.5,71.1,0.0,0,6.11
27,Eintracht Frankfurt,356064,2017,2018,0(1),0,1.0,31,0,0,0,0,1.0,87.5,0.0,0,5.6
0,RasenBallsport Leipzig,243510,2017,2018,23(4),23,4.0,1962,6,5,7,2,1.6,81.4,0.6,4,7.24
1,RasenBallsport Leipzig,92051,2017,2018,21(1),21,1.0,1793,3,5,4,0,2.8,73.6,0.7,5,7.13
2,RasenBallsport Leipzig,115161,2017,2018,14(1),14,1.0,1179,2,2,3,0,1.7,78.3,3.5,0,7.1
3,RasenBallsport Leipzig,327721,2017,2018,25(3),25,3.0,2265,3,0,2,1,0.4,83.7,3.6,0,7.05
4,RasenBallsport Leipzig,104917,2017,2018,25(1),25,1.0,2127,3,0,5,1,0.4,83.4,4.6,0,7.04
5,RasenBallsport Leipzig,299451,2017,2018,7(4),7,4.0,576,5,3,1,0,1.2,76.6,0.1,1,7.01
6,RasenBallsport Leipzig,80994,2017,2018,22(4),22,4.0,2021,1,3,3,0,1.1,86.6,0.4,1,6.91
7,RasenBallsport Leipzig,302588,2017,2018,15(3),15,3.0,1350,1,1,2,0,0.7,73.6,2.8,1,6.9
8,RasenBallsport Leipzig,130903,2017,2018,28(4),28,4.0,2493,13,7,1,0,3.0,75.2,0.5,2,6.9
9,RasenBallsport Leipzig,245643,2017,2018,14(11),14,11.0,1273,9,5,1,0,1.5,78.9,0.7,1,6.89
10,RasenBallsport Leipzig,133886,2017,2018,25(5),25,5.0,2288,0,3,4,0,0.4,84.1,0.6,0,6.87
11,RasenBallsport Leipzig,141716,2017,2018,15(6),15,6.0,1374,2,2,0,1,1.7,79.7,0.3,1,6.84
12,RasenBallsport Leipzig,117980,2017,2018,16(12),16,12.0,1611,4,2,0,0,1.5,80.9,0.0,0,6.82
13,RasenBallsport Leipzig,143600,2017,2018,25(1),25,1.0,2193,1,0,2,0,0.4,76.4,1.6,0,6.76
14,RasenBallsport Leipzig,132943,2017,2018,18(12),18,12.0,1662,4,2,1,0,1.3,62.9,3.3,0,6.68
15,RasenBallsport Leipzig,345957,2017,2018,14(2),14,2.0,1227,0,0,1,0,0.1,81.0,2.3,0,6.64
16,RasenBallsport Leipzig,67369,2017,2018,33,33,0.0,2970,0,0,1,0,0.0,65.1,0.2,1,6.57
17,RasenBallsport Leipzig,248010,2017,2018,14(8),14,8.0,1332,0,2,2,0,0.2,76.8,1.0,0,6.56
18,RasenBallsport Leipzig,37940,2017,2018,14(7),14,7.0,1287,0,1,2,1,0.2,84.1,1.7,1,6.55
19,RasenBallsport Leipzig,18639,2017,2018,1(1),1,1.0,91,0,0,0,0,0.0,94.8,2.0,0,6.44
20,RasenBallsport Leipzig,146633,2017,2018,1(1),1,1.0,82,0,0,0,0,0.0,81.3,1.5,0,6.35
21,RasenBallsport Leipzig,91067,2017,2018,3(7),3,7.0,273,0,0,0,0,0.4,73.3,0.2,0,6.26
22,RasenBallsport Leipzig,103542,2017,2018,1,1,0.0,90,0,0,0,0,0.0,80.6,0.0,0,6.25
0,Wolfsburg,35199,2017,2018,11,11,0.0,953,0,0,1,0,0.5,76.0,5.1,1,7.42
1,Wolfsburg,104899,2017,2018,9,9,0.0,729,0,0,1,0,0.1,85.9,2.2,0,6.95
2,Wolfsburg,70105,2017,2018,27(2),27,2.0,2407,3,2,6,1,0.7,85.2,2.3,1,6.93
3,Wolfsburg,73797,2017,2018,34,34,0.0,3060,0,0,1,0,0.0,60.7,0.6,2,6.92
4,Wolfsburg,243276,2017,2018,19(3),19,3.0,1614,0,2,4,1,0.3,74.3,1.0,1,6.91
5,Wolfsburg,353983,2017,2018,3,3,0.0,270,0,0,0,0,1.0,75.7,3.3,1,6.89
6,Wolfsburg,44142,2017,2018,26(4),26,4.0,2250,9,5,4,0,1.8,79.3,0.6,1,6.78
7,Wolfsburg,130899,2017,2018,12(5),12,5.0,1225,1,1,1,0,0.5,78.2,1.3,1,6.78
8,Wolfsburg,298792,2017,2018,10(3),10,3.0,836,3,1,2,0,1.2,77.9,0.1,1,6.77
9,Wolfsburg,132775,2017,2018,14(2),14,2.0,1248,0,1,4,0,0.4,83.4,1.6,1,6.75
10,Wolfsburg,108919,2017,2018,28(1),28,1.0,2454,2,0,8,1,1.2,83.8,0.9,1,6.74
11,Wolfsburg,104919,2017,2018,24(7),24,7.0,2243,5,4,3,0,1.7,77.8,0.4,2,6.73
12,Wolfsburg,100591,2017,2018,24,24,0.0,2104,1,2,2,0,0.3,85.1,2.8,0,6.7
13,Wolfsburg,6255,2017,2018,11(1),11,1.0,938,1,2,0,0,2.0,63.8,3.7,0,6.69
14,Wolfsburg,335030,2017,2018,5,5,0.0,414,0,0,1,0,0.0,76.4,0.4,0,6.68
15,Wolfsburg,16243,2017,2018,30(1),30,1.0,2619,2,2,5,0,0.2,78.4,1.1,0,6.64
16,Wolfsburg,80881,2017,2018,11,11,0.0,990,0,0,2,0,0.2,86.4,3.1,0,6.63
17,Wolfsburg,124688,2017,2018,22(9),22,9.0,1966,6,2,2,0,2.0,76.8,1.5,0,6.61
18,Wolfsburg,21988,2017,2018,6(3),6,3.0,521,1,0,0,0,0.1,74.2,1.0,0,6.56
19,Wolfsburg,320002,2017,2018,17(2),17,2.0,1558,1,0,1,1,0.2,86.0,1.9,1,6.5
20,Wolfsburg,41881,2017,2018,3(2),3,2.0,288,1,0,0,0,0.8,73.6,1.6,0,6.44
21,Wolfsburg,71852,2017,2018,1(1),1,1.0,79,0,0,1,0,0.0,52.0,0.0,0,6.21
22,Wolfsburg,133959,2017,2018,6(7),6,7.0,590,0,0,2,0,0.5,84.7,0.3,0,6.19
23,Wolfsburg,298510,2017,2018,3(9),3,9.0,280,0,0,0,0,0.7,66.7,1.9,0,6.18
24,Wolfsburg,119172,2017,2018,6(10),6,10.0,656,0,0,3,0,0.3,79.9,0.3,0,6.13
25,Wolfsburg,349837,2017,2018,1(3),1,3.0,124,0,0,0,0,0.0,72.0,0.5,0,6.09
26,Wolfsburg,344071,2017,2018,9(12),9,12.0,899,0,1,0,1,0.6,79.1,0.8,0,6.09
27,Wolfsburg,93307,2017,2018,1(4),1,4.0,164,0,1,1,1,0.4,70.8,0.0,0,5.97
28,Wolfsburg,298512,2017,2018,1,1,0.0,90,0,0,0,0,0.0,69.2,2.0,0,5.94
0,Bayern Munich,29400,2018,2019,33,33,0.0,2959,22,7,2,0,4.4,77.5,1.7,5,7.65
1,Bayern Munich,74939,2018,2019,26(4),26,4.0,2409,2,6,5,0,0.8,91.8,1.2,3,7.59
2,Bayern Munich,283323,2018,2019,34,34,0.0,3060,2,13,4,0,0.7,90.5,0.7,4,7.49
3,Bayern Munich,125883,2018,2019,17(4),17,4.0,1392,6,4,2,0,1.5,85.0,0.6,2,7.34
4,Bayern Munich,71182,2018,2019,13(7),13,7.0,1143,7,3,2,0,1.8,87.1,0.2,3,7.24
5,Bayern Munich,37099,2018,2019,28(4),28,4.0,2391,6,9,1,0,2.0,74.7,1.6,3,7.19
6,Bayern Munich,21541,2018,2019,20(1),20,1.0,1776,1,1,1,0,0.9,89.4,4.0,0,7.17
7,Bayern Munich,119501,2018,2019,21(9),21,9.0,1774,10,5,0,0,2.2,83.4,0.2,3,7.15
8,Bayern Munich,39722,2018,2019,29(2),29,2.0,2534,3,3,4,0,1.5,85.5,0.8,0,7.01
9,Bayern Munich,115519,2018,2019,23(7),23,7.0,2021,8,4,3,0,1.8,87.5,1.3,1,6.96
10,Bayern Munich,129983,2018,2019,29(2),29,2.0,2652,2,0,3,0,0.6,92.9,2.6,0,6.96
11,Bayern Munich,14091,2018,2019,16(5),16,5.0,1313,3,0,3,0,0.9,87.8,2.5,1,6.88
12,Bayern Munich,23589,2018,2019,19(1),19,1.0,1694,0,2,1,0,0.7,89.0,1.5,0,6.87
13,Bayern Munich,9016,2018,2019,10(15),10,15.0,1168,6,3,3,0,1.0,82.5,0.0,1,6.77
14,Bayern Munich,134894,2018,2019,1(1),1,1.0,52,1,0,0,0,0.5,79.1,1.0,0,6.73
15,Bayern Munich,13755,2018,2019,9(7),9,7.0,897,1,1,1,0,0.3,93.3,0.4,0,6.67
16,Bayern Munich,4173,2018,2019,7(5),7,5.0,564,4,0,0,1,1.8,79.4,0.5,1,6.61
17,Bayern Munich,299450,2018,2019,4(13),4,13.0,567,1,1,1,1,1.0,90.8,0.1,0,6.36
18,Bayern Munich,35506,2018,2019,8(1),8,1.0,757,0,0,0,0,0.0,80.4,0.1,0,6.35
19,Bayern Munich,13754,2018,2019,26,26,0.0,2303,0,0,1,0,0.0,81.6,0.2,0,6.34
20,Bayern Munich,320040,2018,2019,0(6),0,6.0,74,1,0,1,0,0.3,87.1,0.2,0,6.24
21,Bayern Munich,366868,2018,2019,0(1),0,1.0,4,0,0,0,0,1.0,50.0,0.0,0,6.23
22,Bayern Munich,22669,2018,2019,1(6),1,6.0,140,0,0,2,0,0.4,66.7,1.0,0,6.17
23,Bayern Munich,354599,2018,2019,0(1),0,1.0,1,0,0,0,0,0.0,66.7,1.0,0,6.0
0,Bayer Leverkusen,92812,2018,2019,32(2),32,2.0,2820,14,9,4,0,2.6,75.0,1.0,4,7.28
1,Bayer Leverkusen,141556,2018,2019,30(3),30,3.0,2674,7,11,0,0,2.0,81.4,0.9,3,7.26
2,Bayer Leverkusen,326413,2018,2019,33(1),33,1.0,2901,17,3,2,0,2.6,87.2,1.6,2,7.25
3,Bayer Leverkusen,25657,2018,2019,22(2),22,2.0,1897,2,7,3,0,1.0,88.6,0.5,2,7.0
4,Bayer Leverkusen,27124,2018,2019,16(5),16,5.0,1557,0,1,2,0,0.5,89.6,1.5,0,6.96
5,Bayer Leverkusen,29940,2018,2019,18(2),18,2.0,1367,1,4,2,0,0.8,82.9,1.9,2,6.95
6,Bayer Leverkusen,134946,2018,2019,33,33,0.0,2939,3,1,3,0,0.4,89.8,2.3,0,6.95
7,Bayer Leverkusen,132273,2018,2019,25(3),25,3.0,2278,2,2,5,0,0.4,85.7,1.5,1,6.9
8,Bayer Leverkusen,327682,2018,2019,21(8),21,8.0,1921,5,1,4,0,1.9,74.4,0.4,0,6.9
9,Bayer Leverkusen,91060,2018,2019,14(5),14,5.0,1061,5,4,4,1,2.2,74.8,0.1,1,6.9
10,Bayer Leverkusen,22589,2018,2019,25(2),25,2.0,1995,0,0,3,0,0.5,90.8,2.9,0,6.87
11,Bayer Leverkusen,108914,2018,2019,22(8),22,8.0,2111,1,3,3,0,0.4,82.1,0.7,2,6.76
12,Bayer Leverkusen,125654,2018,2019,11(16),11,16.0,1256,9,3,1,0,1.6,75.5,1.5,2,6.72
13,Bayer Leverkusen,40560,2018,2019,13(5),13,5.0,1333,2,0,4,0,0.2,89.8,1.6,0,6.7
14,Bayer Leverkusen,64846,2018,2019,32,32,0.0,2880,0,0,1,0,0.0,76.6,0.3,1,6.61
15,Bayer Leverkusen,35336,2018,2019,2,2,0.0,180,0,0,0,0,0.0,57.4,0.0,0,6.56
16,Bayer Leverkusen,125095,2018,2019,13(3),13,3.0,1122,0,0,3,0,0.6,79.6,1.4,0,6.52
17,Bayer Leverkusen,110165,2018,2019,10(8),10,8.0,968,0,2,4,0,0.8,80.1,0.7,1,6.49
18,Bayer Leverkusen,107465,2018,2019,1(5),1,5.0,175,0,0,1,0,0.8,57.9,2.5,0,6.29
19,Bayer Leverkusen,339845,2018,2019,0(15),0,15.0,168,0,0,0,0,0.4,83.3,0.2,0,6.08
20,Bayer Leverkusen,296769,2018,2019,1,1,0.0,64,0,0,1,0,0.0,81.8,0.0,0,5.49
0,Borussia Dortmund,346300,2018,2019,26(8),26,8.0,2464,12,14,2,0,1.2,84.9,0.0,7,7.52
1,Borussia Dortmund,11090,2018,2019,20,20,0.0,1759,1,6,3,0,0.6,83.3,3.1,2,7.41
2,Borussia Dortmund,41330,2018,2019,27,27,0.0,2322,17,8,3,1,2.6,81.8,0.7,5,7.39
3,Borussia Dortmund,73744,2018,2019,27(3),27,3.0,2290,3,5,7,0,1.1,85.5,1.9,4,7.13
4,Borussia Dortmund,25191,2018,2019,32(1),32,1.0,2873,4,1,2,0,1.1,93.1,1.4,0,7.11
5,Borussia Dortmund,320834,2018,2019,19(2),19,2.0,1740,2,4,4,0,1.0,86.1,0.8,0,7.11
6,Borussia Dortmund,115375,2018,2019,17(6),17,6.0,1532,2,6,2,0,1.5,85.5,0.3,1,7.02
7,Borussia Dortmund,80382,2018,2019,19(7),19,7.0,1680,7,7,0,0,1.1,81.5,0.3,0,7.0
