,Unnamed: 0,player_number,name,Year_start,Year_end,Test points,Decision tree points,Random forest points,XGBoost points,Polynomial points,dt delta ponts,rf delta ponts,xgb delta ponts,pl delta ponts
1024,1024,302691,Remo Freuler,2016,2017,6.74,6.875714285714285,6.954600000000006,7.01777,6.750438247481278,0.13571428571428434,0.21460000000000612,0.2777699999999994,0.010438247481277863
1025,1025,90287,Jasmin Kurtic,2016,2017,6.82,6.982622950819673,6.901899999999999,6.8549933,6.766194155171589,0.1626229508196726,0.08189999999999831,0.034993300000000005,0.05380584482841133
1026,1026,44304,Etrit Berisha,2016,2017,7.37,7.368999999999998,7.4042,7.4545207,7.305350252874474,0.0010000000000021103,0.03420000000000023,0.08452069999999967,0.06464974712552607
1027,1027,122296,Andrea Petagna,2016,2017,7.24,7.138260869565213,7.141500000000002,7.1930804,7.2517664974625475,0.10173913043478677,0.09849999999999781,0.04691959999999984,0.01176649746254732
1028,1028,332554,Filippo Melegoni,2016,2017,6.63,6.475084745762713,6.704299999999996,6.692458,6.834582211198078,0.15491525423728714,0.07429999999999648,0.06245800000000035,0.20458221119807796
1029,1029,240990,Pierluigi Gollini,2016,2017,6.02,6.203333333333331,6.201600000000002,6.190651,5.961778093190488,0.1833333333333318,0.1816000000000022,0.17065100000000033,0.05822190680951156
1030,1030,22486,Boukary Dramé,2016,2017,6.57,6.67875,6.672200000000004,6.6283383,6.395754817979692,0.10874999999999968,0.1022000000000034,0.058338299999999954,0.17424518202030814
1031,1031,61083,Ervin Zukanovic,2016,2017,6.37,6.68846153846154,6.421500000000002,6.297979,6.324737782809719,0.31846153846153946,0.051500000000001656,0.07202100000000033,0.04526221719028101
1032,1032,240989,Alberto Grassi,2016,2017,7.17,6.900476190476189,7.0539,7.0563474,7.11098636273308,0.26952380952381105,0.11610000000000031,0.11365259999999999,0.05901363726692033
1033,1033,11118,Abdoulay Konko,2016,2017,6.8,6.67875,6.7887999999999975,6.6890297,6.72903992454239,0.12124999999999986,0.01120000000000232,0.11097029999999997,0.0709600754576094
1034,1034,329665,Alessandro Bastoni,2016,2017,7.9,7.439999999999999,7.642899999999995,7.5817037,7.909152091190097,0.46000000000000174,0.25710000000000566,0.3182963000000001,0.009152091190096634
1035,1035,9943,Cristian Raimondi,2016,2017,6.64,6.68846153846154,6.837700000000002,6.6358466,6.679865791169987,0.04846153846153989,0.19770000000000199,0.004153399999999863,0.03986579116998712
1036,1036,71126,Aleksandar Pesic,2016,2017,6.13,6.433763440860217,6.298199999999997,6.3318963,6.156120840878359,0.3037634408602168,0.16819999999999702,0.20189630000000047,0.02612084087835953
1037,1037,33834,Alberto Paloschi,2016,2017,6.54,6.426938775510204,6.442799999999998,6.475962,6.473991232001376,0.11306122448979572,0.09720000000000173,0.06403800000000004,0.06600876799862387
1038,1038,24175,Carlos Carmona,2016,2017,7.15,6.782250000000002,6.818700000000002,6.81282,7.1023162174786485,0.36774999999999824,0.33129999999999793,0.33718000000000004,0.04768378252135186
1039,1039,78693,Francesco Rossi,2017,2018,6.26,6.865625000000001,6.444900000000002,6.4787254,6.219781662211837,0.6056250000000016,0.1849000000000025,0.2187254000000003,0.04021833778816308
1040,1040,109149,Bryan Cristante,2017,2018,7.33,7.138260869565213,7.1824,7.259491,7.438869451174801,0.19173913043478663,0.14759999999999973,0.07050900000000038,0.10886945117480096
1041,1041,14157,Andrea Masiello,2017,2018,7.1,6.900476190476189,7.003800000000004,6.9972363,7.17630337547343,0.19952380952381077,0.09619999999999607,0.10276369999999968,0.07630337547343036
1042,1042,43194,Josip Ilicic,2017,2018,6.41,6.275555555555555,6.357299999999999,6.328854,6.460029683507512,0.13444444444444503,0.05270000000000152,0.08114600000000038,0.050029683507512246
1043,1043,92329,Leonardo Spinazzola,2017,2018,7.22,7.216538461538461,7.189499999999998,7.1822295,7.21667897007895,0.003461538461539071,0.030500000000001748,0.03777049999999971,0.0033210299210493233
1044,1044,137832,Mattia Caldara,2017,2018,6.6,6.614069767441863,6.623000000000002,6.5449104,6.511003264414652,0.014069767441863057,0.023000000000002352,0.05508959999999963,0.08899673558534804
1045,1045,350076,Musa Barrow,2017,2018,6.88,6.808219178082194,6.7787,6.8981295,6.910028813229091,0.07178082191780621,0.10130000000000017,0.018129499999999688,0.0300288132290909
1046,1046,135890,Hans Hateboer,2017,2018,6.53,6.614069767441863,6.467200000000002,6.4543653,6.497236531230453,0.08406976744186245,0.06279999999999841,0.07563470000000017,0.03276346876954683
1047,1047,141726,Robin Gosens,2017,2018,5.95,6.381315789473685,6.4324,6.3373075,5.997814576212405,0.4313157894736852,0.48240000000000016,0.38730749999999947,0.0478145762124047
1048,1048,44304,Etrit Berisha,2017,2018,6.6,6.433763440860217,6.5036000000000005,6.5138173,6.563011191178498,0.16623655913978297,0.09639999999999915,0.08618269999999928,0.03698880882150135
1049,1049,302691,Remo Freuler,2017,2018,7.37,7.439999999999999,7.551699999999999,7.429538,7.327765426808781,0.06999999999999851,0.1816999999999993,0.05953799999999987,0.04223457319121948
1050,1050,122296,Andrea Petagna,2017,2018,6.95,7.155526315789473,7.097999999999998,7.066138,6.94233914310249,0.20552631578947267,0.1479999999999979,0.11613799999999941,0.007660856897509838
1051,1051,141169,Timothy Castagne,2017,2018,6.52,6.275555555555555,6.450799999999999,6.3666396,6.4359106066252085,0.24444444444444446,0.06920000000000037,0.1533603999999995,0.08408939337479104
1052,1052,240990,Pierluigi Gollini,2017,2018,6.93,6.787166666666666,6.792900000000002,6.8051476,7.017342983700455,0.1428333333333338,0.13709999999999756,0.12485239999999997,0.0873429837004549
1053,1053,125810,José Luis Palomino,2017,2018,6.35,6.0805,6.136200000000001,6.109943,6.403134908823104,0.26949999999999985,0.2137999999999982,0.2400569999999993,0.05313490882310479
1054,1054,244804,Gianluca Mancini,2017,2018,6.56,6.574358974358974,6.6134,6.592012,6.558363872415026,0.014358974358974486,0.05340000000000078,0.03201200000000082,0.0016361275849732237
1055,1055,113196,Andreas Cornelius,2017,2018,6.76,6.426938775510204,6.613999999999997,6.632219,6.56754101486206,0.33306122448979547,0.14600000000000257,0.1277809999999997,0.19245898513793946
1056,1056,85070,Marten de Roon,2017,2018,7.61,7.368999999999998,7.458800000000001,7.521309,7.596618031777967,0.24100000000000232,0.15119999999999933,0.08869100000000074,0.01338196822203308
1057,1057,329665,Alessandro Bastoni,2017,2018,6.76,6.433763440860217,6.603,6.586399,6.728700809306031,0.3262365591397831,0.15700000000000003,0.17360099999999967,0.031299190693968804
1058,1058,316603,Luca Vido,2017,2018,6.0,6.0805,6.011200000000002,6.0269837,6.098269984738791,0.0804999999999998,0.01120000000000232,0.026983699999999722,0.09826998473879112
1059,1059,344206,Nicolas Haas,2017,2018,6.71,6.614069767441863,6.562900000000003,6.5575466,6.71935018843922,0.09593023255813726,0.14709999999999734,0.15245339999999974,0.009350188439220197
1060,1060,341525,Ibañez,2018,2019,6.74,6.995151515151515,7.048300000000001,6.954486,6.792483040985541,0.2551515151515149,0.3083000000000009,0.21448599999999995,0.052483040985540796
1061,1061,78693,Francesco Rossi,2018,2019,6.51,6.58162601626016,6.5863,6.5259795,6.529517385651174,0.07162601626016052,0.07629999999999981,0.015979500000000257,0.019517385651174557
1062,1062,300624,Marco Tumminello,2018,2019,7.39,7.138260869565213,7.2472,7.2736716,7.364375992702215,0.25173913043478624,0.14279999999999937,0.11632839999999955,0.025624007297784246
1063,1063,135890,Hans Hateboer,2018,2019,7.02,6.585000000000001,6.545099999999999,6.5941877,6.976387694477432,0.4349999999999987,0.47490000000000077,0.4258122999999996,0.043612305522567674
1064,1064,244804,Gianluca Mancini,2018,2019,6.11,6.275555555555555,6.2709,6.1979766,6.028516007848239,0.1655555555555548,0.16089999999999982,0.0879765999999993,0.08148399215176116
1065,1065,14157,Andrea Masiello,2018,2019,7.51,8.048181818181819,8.074000000000003,7.744554,7.5100652097661404,0.538181818181819,0.5640000000000036,0.23455400000000015,6.520976614066143e-05
1066,1066,141169,Timothy Castagne,2018,2019,6.75,6.798059701492538,6.856000000000002,6.813914,6.77093670803417,0.04805970149253813,0.10600000000000165,0.06391399999999958,0.020936708034169804
1067,1067,141726,Robin Gosens,2018,2019,6.67,6.58162601626016,6.628300000000001,6.6320853,6.710845816552256,0.08837398373983962,0.04169999999999874,0.03791469999999997,0.04084581655225605
1068,1068,129903,Mario Pasalic,2018,2019,6.29,6.690952380952384,6.605300000000007,6.7152357,6.327196662218554,0.4009523809523836,0.3153000000000068,0.4252357,0.037196662218553556
1069,1069,43194,Josip Ilicic,2018,2019,6.87,6.860833333333336,6.929400000000004,6.9649487,6.888055581696436,0.009166666666664547,0.05940000000000367,0.09494869999999977,0.018055581696436285
1070,1070,302691,Remo Freuler,2018,2019,7.12,7.216538461538461,7.1946999999999965,7.2082953,7.120467624744755,0.09653846153846057,0.07469999999999644,0.08829529999999952,0.00046762474475503524
1071,1071,41073,Duván Zapata,2018,2019,7.01,6.784204545454545,6.938900000000002,7.0188026,6.970190889362866,0.22579545454545435,0.07109999999999772,0.008802600000000105,0.039809110637134104
1072,1072,133808,Emiliano Rigoni,2018,2019,6.81,7.247066666666665,7.205299999999999,7.1622705,6.759516813065762,0.4370666666666656,0.39529999999999976,0.3522705000000004,0.0504831869342377
1073,1073,85070,Marten de Roon,2018,2019,7.27,6.965294117647061,6.970899999999997,6.984217,7.059748822925492,0.3047058823529385,0.2991000000000028,0.28578299999999945,0.21025117707450747
1074,1074,125810,José Luis Palomino,2018,2019,6.21,6.0805,6.152699999999999,6.132729,6.3114982127503785,0.12950000000000017,0.05730000000000057,0.07727099999999965,0.10149821275037851
1075,1075,240990,Pierluigi Gollini,2018,2019,6.99,6.965294117647061,6.878599999999998,6.8236732,6.938105319969707,0.024705882352939135,0.11140000000000239,0.16632680000000022,0.051894680030293294
1076,1076,44304,Etrit Berisha,2018,2019,6.63,6.57888888888889,6.589800000000001,6.5968375,6.605091349461497,0.05111111111111022,0.04019999999999868,0.03316249999999954,0.024908650538502997
1077,1077,362599,Arkadiusz Reca,2018,2019,7.48,7.047272727272728,7.263099999999995,7.431907,7.510504740923779,0.4327272727272726,0.2169000000000052,0.04809300000000061,0.03050474092377886
1078,1078,350076,Musa Barrow,2018,2019,7.57,7.229268292682925,7.367599999999999,7.4596534,7.545998123921625,0.340731707317075,0.2024000000000017,0.11034660000000063,0.02400187607837534
1079,1079,135198,Ali Adnan,2018,2019,6.84,7.037999999999999,6.955199999999999,6.83353,6.924950017309556,0.1979999999999995,0.11519999999999886,0.006470000000000198,0.08495001730955654
1080,1080,362600,Matteo Pessina,2018,2019,6.78,6.965294117647061,6.914700000000002,6.9558225,6.730591096637608,0.18529411764706083,0.13470000000000137,0.17582249999999977,0.049408903362392564
1081,1081,369414,Roberto Piccoli,2018,2019,6.91,6.992183908045978,6.9567,6.887306,6.774118514988877,0.08218390804597764,0.04669999999999952,0.022694000000000436,0.13588148501112318
1082,1082,355855,Dejan Kulusevski,2018,2019,6.57,7.008888888888891,6.981900000000003,6.9081354,6.443226995848334,0.4388888888888909,0.4119000000000028,0.33813539999999964,0.1267730041516666
1083,1083,387695,Jacopo Da Riva,2019,2020,6.84,6.781315789473684,6.756400000000001,6.774104,6.903228806352767,0.058684210526315894,0.08359999999999879,0.06589599999999951,0.06322880635276729
1084,1084,43194,Josip Ilicic,2019,2020,6.69,6.978035714285715,6.881600000000003,6.9289556,6.8257959898838,0.28803571428571484,0.19160000000000288,0.2389555999999997,0.1357959898837997
1085,1085,78693,Francesco Rossi,2019,2020,6.68,6.733636363636363,6.6725,6.6932077,6.641470694649751,0.053636363636363704,0.007499999999999396,0.0132077000000006,0.03852930535024868
1086,1086,141726,Robin Gosens,2019,2020,6.78,6.787166666666666,6.813900000000006,6.7780523,6.6221756555243685,0.007166666666665655,0.03390000000000537,0.0019477000000005518,0.15782434447563176
1087,1087,84190,Luis Muriel,2019,2020,6.37,6.433763440860217,6.5465,6.5409055,6.39767765964319,0.06376344086021657,0.17649999999999988,0.17090549999999993,0.02767765964318958
1088,1088,361777,Lennart Czyborra,2019,2020,6.32,6.203333333333331,6.216899999999999,6.1431556,6.244976069576554,0.11666666666666892,0.1031000000000013,0.17684440000000023,0.07502393042344657
1089,1089,41073,Duván Zapata,2019,2020,6.9,6.8459090909090925,6.874799999999999,6.869782,6.84626667050962,0.05409090909090786,0.025200000000001666,0.030218000000000522,0.05373332949038012
1090,1090,369414,Roberto Piccoli,2019,2020,6.86,6.690952380952384,6.773999999999998,6.8042946,6.9451421789992045,0.16904761904761667,0.08600000000000207,0.055705399999999905,0.08514217899920418
1091,1091,349184,Raoul Bellanova,2019,2020,5.96,6.0805,6.196799999999999,6.179291,5.958927340807191,0.12049999999999983,0.2367999999999988,0.21929100000000012,0.0010726591928085227
1092,1092,85070,Marten de Roon,2019,2020,6.29,6.1739622641509415,6.254600000000002,6.532201,6.386205597181922,0.11603773584905852,0.03539999999999832,0.24220099999999967,0.09620559718192201
1093,1093,141169,Timothy Castagne,2019,2020,7.21,6.860833333333336,7.100599999999997,7.037575,7.357341620602652,0.3491666666666644,0.1094000000000026,0.1724249999999996,0.14734162060265188
1094,1094,302691,Remo Freuler,2019,2020,7.25,7.131463414634146,7.172499999999999,7.126712,7.1588428038961975,0.11853658536585421,0.07750000000000057,0.12328799999999962,0.09115719610380246
1095,1095,129903,Mario Pasalic,2019,2020,7.0,7.229268292682925,7.209699999999999,7.1005206,6.921418813263524,0.22926829268292526,0.2096999999999989,0.10052060000000029,0.07858118673647585
1096,1096,137832,Mattia Caldara,2019,2020,6.76,6.433763440860217,6.598900000000002,6.631568,6.732030661484637,0.3262365591397831,0.16109999999999758,0.1284320000000001,0.027969338515362985
1097,1097,240990,Pierluigi Gollini,2019,2020,6.01,6.0805,6.1104500000000055,6.1099815,6.039604292323232,0.07050000000000001,0.1004500000000057,0.09998150000000017,0.02960429232323225
1098,1098,125810,José Luis Palomino,2019,2020,6.94,6.475084745762713,6.7772000000000014,6.729357,6.916412875579129,0.46491525423728763,0.16279999999999895,0.21064300000000014,0.023587124420870964
1099,1099,95504,Marco Sportiello,2019,2020,6.91,7.037999999999999,6.853199999999995,6.926991,6.961605930494023,0.12799999999999923,0.05680000000000529,0.01699099999999998,0.05160593049402262
1100,1100,241822,Guilherme Arana,2019,2020,7.23,7.138260869565213,7.1553,7.235555,7.199211295119311,0.09173913043478699,0.07469999999999999,0.0055549999999993105,0.03078870488068919
1101,1101,135890,Hans Hateboer,2019,2020,6.41,6.475084745762713,6.4879000000000016,6.615953,6.4426922377251366,0.06508474576271261,0.07790000000000141,0.20595300000000005,0.03269223772513641
1102,1102,388482,Ebrima Colley,2019,2020,6.44,6.433763440860217,6.5410999999999975,6.50795,6.803895055785127,0.006236559139783715,0.10109999999999708,0.06794999999999973,0.36389505578512704
1103,1103,395600,Bosko Sutalo,2019,2020,6.59,6.717297297297296,6.6641999999999975,6.662836,6.535864500671149,0.12729729729729655,0.0741999999999976,0.07283600000000057,0.054135499328850756
1104,1104,124721,Adrien Tameze,2019,2020,6.82,6.965294117647061,6.925200000000003,6.975919,6.437455667873012,0.1452941176470608,0.10520000000000262,0.15591899999999992,0.38254433212698835
1105,1105,408053,Emmanuel Gyabuaa,2020,2021,6.28,6.426938775510204,6.345399999999997,6.4415226,6.168539239202029,0.14693877551020407,0.0653999999999968,0.16152259999999963,0.1114607607979714
1106,1106,255776,Viktor Kovalenko,2020,2021,7.01,6.585000000000001,6.722100000000003,6.7009363,7.061364161533869,0.42499999999999893,0.28789999999999694,0.3090636999999994,0.05136416153386936
1107,1107,410046,Davide Ghislandi,2020,2021,7.43,7.138260869565213,7.398099999999999,7.2939315,7.45018237041764,0.2917391304347863,0.03190000000000115,0.13606849999999948,0.020182370417640705
1108,1108,84190,Luis Muriel,2020,2021,6.27,6.275555555555555,6.335200000000001,6.3097754,6.237020996621952,0.005555555555555536,0.0652000000000017,0.03977540000000079,0.03297900337804727
1109,1109,125810,José Luis Palomino,2020,2021,6.79,6.860833333333336,6.868999999999997,6.888597,6.731478124549453,0.07083333333333552,0.07899999999999707,0.09859699999999982,0.058521875450547434
1110,1110,129354,Aleksey Miranchuk,2020,2021,6.64,6.614069767441863,6.553099999999998,6.556021,6.515124525952362,0.02593023255813698,0.08690000000000175,0.08397899999999936,0.12487547404763788
1111,1111,135890,Hans Hateboer,2020,2021,6.43,6.4545,6.411299999999999,6.3946157,6.499092637422091,0.024500000000000632,0.018700000000000827,0.03538429999999959,0.06909263742209149
1112,1112,141726,Robin Gosens,2020,2021,6.65,6.991470588235295,6.734600000000003,6.721463,6.424621391482379,0.3414705882352944,0.08460000000000267,0.07146299999999961,0.22537860851762126
1113,1113,41073,Duván Zapata,2020,2021,6.75,6.609148936170213,6.724000000000001,6.62461,6.801143868947732,0.1408510638297873,0.025999999999998913,0.12539000000000033,0.05114386894773215
1114,1114,302691,Remo Freuler,2020,2021,6.53,6.782916666666668,7.086979999999999,6.8433876,6.637605107132159,0.25291666666666757,0.5569799999999985,0.31338759999999954,0.10760510713215865
