,Unnamed: 0,age,height,id,name,position,weight
8,8,30,182,92795,Layvin Kurzawa," D(L),M(L)",74
15,15,35,182,29585,Chris Malonga, AM(CL),72
16,16,33,180,66194,Benjamin Moukandjo," M(LR),FW",75
18,18,40,185,11130,Daniel Niculae," AM(CLR),FW",76
20,20,30,167,90278,Nampalys Mendy, M(C),73
21,21,40,164,4557,Grégory Lacombe, AM(R),58
23,23,44,183,18416,Sebastien Chabbert, Goalkeeper,82
25,25,37,192,66239,Georgie Welcome, FW,76
26,26,31,182,83025,Frédéric Bulot, AM(LR),70
29,29,32,181,93917,Valère Germain," AM(CLR),FW",75
33,33,31,178,86512,Kevin Malcuit," D(R),M(R)",77
5,5,34,185,69171,Nemanja Pejcinovic, D(CR),81
13,13,34,180,35887,Abdou Traoré, M(C),79
19,19,44,187,1734,Danijel Ljuboja," AM(LR),FW",80
20,20,36,185,41083,Adeílson, Forward,80
21,21,39,181,3971,David Bellion, FW,78
25,25,30,185,101904,Stéphane Bahoken, FW,78
26,26,33,184,98100,Lloyd Palun, D(R),73
27,27,35,189,83270,Kévin Malaga, Defender,79
28,28,30,180,93576,Cyril Hennion, Midfielder,74
31,31,31,184,97187,Esmaël Gonçalves, FW,73
10,10,40,176,18213,Siaka Tiéné," D(L),M(L)",72
17,17,30,182,94932,Loïck Landre, D(C),75
19,19,30,170,94933,Neeskens Kebano, AM(CLR),65
22,22,29,182,96321,Jean-Christophe Bahebeck," AM(LR),FW",76
2,2,33,184,36413,Jean-Armel Kana-Biyik, D(C),86
4,4,32,172,78027,Yacine Brahimi, M(CLR),68
6,6,35,184,67370,John Boye, D(C),73
8,8,33,187,80757,Samuel Souprayen, D(L),78
10,10,35,187,12888,Abdoulrazak Boukari," M(CL),FW",70
13,13,43,181,3022,Stéphane Dalmat," M(CR),FW",76
14,14,38,177,8009,Víctor Montaño, FW,76
17,17,34,188,35556,Johann Carrasso, GK,82
20,20,31,180,80471,Yassine Jebbour, D(LR),70
21,21,33,185,30150,Georges Mandjeck, M(C),75
24,24,32,178,75495,Abdoul Camara, AM(LR),70
25,25,33,188,42995,John Verhoek, FW,87
26,26,31,171,93207,Frank Julienne, Forward,68
1,1,39,178,4777,John Mensah," D(CL),DMC",79
10,10,34,188,33630,Bakary Koné, D(C),80
22,22,31,182,44755,Gueida Fofana," D(R),DMC",74
23,23,28,179,114168,Yassine Benzia," AM(CLR),FW",77
26,26,30,185,105036,Sidy Koné, Midfielder,73
2,2,38,172,22115,Jérémy Morel, D(CL),71
7,7,41,190,4028,Alou Diarra," D(C),M(C)",79
11,11,37,176,22797,Morgan Amalfitano, M(CLR),68
17,17,29,187,105040,Billel Omrani, Forward,92
19,19,30,177,104450,Chris Gadi, Forward,71
21,21,28,179,110307,Wesley Jobello, AM(R),68
22,22,28,176,113648,Momar Bangoura, Midfielder,65
23,23,35,174,34143,Jean Philippe Sabo, Defender,69
1,1,35,179,36641,Fabián Monzón," D(L),M(L)",75
9,9,28,175,110269,Diacko Fofana, Defender,73
11,11,42,174,1841,Camel Meriem, M(C),70
14,14,34,178,23324,Elliot Grandin, M(C),67
16,16,36,189,34070,Kevin Anin, M(C),80
18,18,36,176,22337,Franck Dja Djédjé, M(L),72
19,19,33,187,67929,Kevin Gomis, D(C),85
23,23,36,185,44632,Raúl Fernández, GK,85
24,24,36,180,90116,Guié Guié, FW,70
27,27,36,183,26542,Xavier Pentecote, AM(LR),82
29,29,29,170,109812,Alexy Bosetti," AM(R),FW",66
1,1,35,182,10407,Jérémy Ménez," M(CLR),FW",79
2,2,33,187,41220,Javier Pastore, AM(CLR),78
4,4,35,180,17778,Blaise Matuidi, M(CL),75
5,5,40,187,4649,Thiago Motta, M(C),83
6,6,39,185,14488,Milan Bisevac, D(C),81
7,7,37,191,9576,Mohamed Sissoko, M(C),87
18,18,41,188,22227,Diego Lugano, D(C),84
2,2,40,187,23236,Julien Féret, M(C),76
3,3,36,176,15334,Jonathan Pitroipa," M(LR),FW",60
7,7,32,180,90061,Vincent Pajot, M(C),68
12,12,31,183,96486,Chris Mavinga, D(CL),81
13,13,35,188,29586,Benoît Costil, GK,88
15,15,42,183,5844,Youssouf Hadji, FW,77
25,25,30,176,105139,Cheick Diarra, FW,79
0,0,31,184,71833,Anthony Lopes, GK,81
5,5,42,171,2113,Steed Malbranque, M(C),75
20,20,30,182,95423,Rachid Ghezzal, AM(CLR),70
21,21,37,172,19663,Arnold Mvuemba, DMC,67
25,25,30,173,95422,Jordan Ferri, M(C),73
26,26,27,182,129827,Fares Bahlouli, Midfielder,82
29,29,29,181,108585,Alassane Plea," AM(CLR),FW",79
5,5,38,180,21073,Jacques-Alaixys Romao," D(C),M(C)",77
9,9,32,184,43670,Lucas Mendes, D(CL),80
12,12,40,172,4835,Joey Barton, M(C),70
17,17,35,186,80519,Kassim Abdallah, D(R),79
18,18,38,180,31793,Foued Kadir, M(CLR),73
19,19,28,180,111968,Rafidine Abdullah, DMC,75
20,20,37,178,21809,Modou Sougou," AM(CR),FW",65
22,22,33,179,104244,Florian Raspentino," AM(LR),FW",73
23,23,37,170,121865,Fabrice Apruzesse, Forward,75
3,3,35,168,90106,Éric Bauthéac, AM(LR),65
5,5,32,190,34918,Joris Delle, GK,85
7,7,38,174,14838,Darío Cvitanich," AM(C),FW",72
8,8,30,181,93721,Valentin Eysseric," AM(CLR),FW",73
15,15,30,180,95424,Grégoire Puel," D(R),M(R)",71
16,16,34,182,34218,Romain Genevois, D(CR),79
18,18,34,174,43684,Kevin Diaz, Midfielder,65
20,20,35,180,22116,Luigi Bruins, AM(CL),75
22,22,26,173,119822,Neal Maupay," AM(C),FW",69
25,25,28,185,125847,Lucas Rougeaux, D(CR),87
27,27,26,176,120523,Albert Rafetraniaina, DMC,66
30,30,29,169,115835,Fabien Dao Castellana, Midfielder,62
14,14,29,165,91961,Marco Verratti, M(C),60
17,17,34,183,44178,Gregory van der Wiel," D(CR),M(R)",69
18,18,37,173,16844,Ezequiel Lavezzi," AM(CLR),FW",75
24,24,27,188,116609,Adrien Rabiot," DMC,M(L)",71
25,25,47,183,587,David Beckham," M(C),FW",78
27,27,28,179,124287,Antoine Conté, D(CR),72
30,30,48,186,19731,Ronan Le Crom, GK,77
0,0,37,192,43868,Cheikh N'Diaye, Goalkeeper,81
1,1,33,173,90103,Romain Alessandrini," AM(CLR),FW",70
4,4,29,184,116317,Abdoulaye Doucouré, M(C),75
14,14,40,180,10452,Herita Ilunga, D(C),74
19,19,28,178,129648,Steven Moreira," D(LR),M(R)",72
21,21,31,182,83572,Sadio Diallo," M(CL),FW",75
24,24,29,184,107678,Abdoulaye Sané, Forward,73
25,25,29,179,116318,Axel Ngando, AM(C),71
26,26,28,171,129998,Kevin Beauverger, Defender,68
27,27,32,183,31142,Anders Konradsen, DMC,76
29,29,30,168,128589,Ejike Uzoenyi, Midfielder,62
4,4,35,183,43977,Miguel Lopes, D(CR),83
5,5,38,180,10426,Henri Bedimo, D(L),80
6,6,30,176,109941,Mehdi Zeffane," D(LR),M(R)",73
15,15,29,173,134893,Nabil Fekir," AM(CLR),FW",72
17,17,32,187,81949,Mathieu Gorgelin, GK,83
22,22,29,196,121974,Naby Sarr, D(C),94
26,26,40,176,1776,Gaël Danic, AM(CLR),65
8,8,35,175,14058,Dimitri Payet," M(CLR),FW",77
11,11,29,179,99143,Florian Thauvin," M(CLR),FW",70
15,15,31,170,90123,Brice Dja Djédjé," D(R),DMC,M(R)",71
16,16,30,186,81959,Giannelli Imbula, M(C),78
17,17,29,184,123481,Mario Lemina, DMC,85
18,18,35,183,105032,Saber Khalifa," AM(LR),FW",73
22,22,29,170,122346,Laurent Abergel, DMC,65
23,23,28,186,105198,Brice Samba, GK,79
3,3,36,170,16161,João Moutinho, M(C),61
7,7,39,172,34230,Mounir Obbadi, M(C),65
10,10,37,191,29214,Danijel Subasic, GK,84
14,14,30,187,89947,Nicolas Isimat-Mirin, D(C),82
15,15,38,187,17946,Andrea Raggi, D(CLR),82
17,17,34,184,33663,Elderson Echiéjilé, D(L),76
19,19,32,182,70104,Emmanuel Rivière, FW,76
21,21,28,179,134870,Jessy Pi, DMC,76
23,23,36,187,120818,Nabil Dirar," D(LR),M(CR)",82
24,24,40,182,4484,Andreas Wolf," D(CL),DMC",82
26,26,48,191,2645,Flavio Roma, Goalkeeper,86
27,27,34,181,36675,Delvin N'Dinga, M(C),75
28,28,28,192,137330,Borja López, D(C),78
7,7,33,179,4107,Christian Brüls, AM(CLR),74
10,10,28,176,134902,Jordan Amavi," D(L),M(L)",70
17,17,27,186,116615,Mouez Hassen, GK,70
23,23,27,172,137021,Saïd Benrahma, AM(CLR),67
24,24,28,183,123254,Bryan Constant, Midfielder,76
25,25,25,186,137435,Anthony Mandréa, GK,78
26,26,25,179,146712,Paulin Puel, Midfielder,73
27,27,26,180,137837,Franck Honorat," M(LR),FW",70
28,28,31,187,92515,Lucas Veronese, GK,72
13,13,28,183,101949,Marquinhos," D(CR),DMC",75
17,17,36,174,12376,Yohan Cabaye, M(C),71
21,21,27,170,128048,Hervin Ongenda, AM(L),65
2,2,36,189,16032,Ola Toivonen," AM(C),FW",78
3,3,34,182,29594,Cheikh M'Bengue," D(CL),M(L)",79
17,17,28,194,134905,Cédric Hountondji, D(C),81
20,20,36,185,25612,Emerson Conceição, D(L),83
22,22,34,180,30524,Kamil Grosicki, AM(LR),78
24,24,34,176,91094,Silvio Romero," AM(R),FW",76
25,25,31,186,68855,Nélson Oliveira, FW,81
26,26,27,171,129819,Wesley Saïd," AM(CLR),FW",75
27,27,28,179,129999,Adrien Hunou," AM(CLR),FW",66
28,28,28,164,134881,Zana Allée, Midfielder,63
13,13,30,184,85677,Lindsay Rose, D(C),79
24,24,29,185,109913,Mohamed Yattara, FW,76
17,17,33,179,71831,Abdelaziz Barrada, M(CR),73
18,18,28,184,113937,Baptiste Aloe, D(C),77
19,19,27,186,231151,Stéphane Sparagna," D(C),DMC",83
21,21,24,179,231152,Jérémie Porsan-Clemente, Forward,69
22,22,27,178,141264,Bill Tuiloma, D(CR),79
23,23,27,185,119859,Gaël Andonian, Defender,74
24,24,24,172,256226,Bilal Boutobba, Midfielder,65
9,9,27,191,132669,Wallace, D(C),85
17,17,32,203,67180,Lacina Emeghara Traoré, FW,87
20,20,30,177,101922,Matheus Carvalho, Forward,69
23,23,39,197,4065,Maarten Stekelenburg, GK,92
25,25,27,177,243076,Aboubakar Kamara," AM(R),FW",81
26,26,33,176,21251,Alain Sibiri Traoré," M(C),FW",73
2,2,24,181,260809,Olivier Boscagli," D(CL),DMC",68
8,8,32,177,121496,Carlos Eduardo, M(C),68
10,10,37,187,23619,Simon Pouplin, GK,78
16,16,32,173,74328,Niklas Hult," D(L),M(CL)",63
22,22,26,168,238921,Vincent Koziello, M(C),58
24,24,29,171,121997,Julien Vercauteren, Forward,66
29,29,27,179,259809,Sada Thioub, M(LR),75
22,22,27,183,247800,Presnel Kimpembe, D(C),77
1,1,34,188,121720,Mexer, D(C),79
7,7,32,180,43415,Benjamin André," D(R),M(CLR)",76
9,9,33,185,43031,Fallou Diagne," D(CR),DMC",75
13,13,32,179,110424,Pedro Henrique," AM(LR),FW",72
17,17,28,181,107891,Sanjin Prcic, M(C),75
19,19,35,192,30781,Mouhamadou Bezannier, FW,80
20,20,33,179,76984,Philipp Hosiner, FW,79
21,21,33,175,69611,Ermir Lenjani," D(L),M(L)",65
9,9,33,184,34190,Mapou Yanga-Mbiwa, D(CR),77
13,13,25,185,300705,Lucas Tousart, DMC,84
16,16,34,175,25599,Claudio Beauvue," AM(CLR),FW",70
17,17,28,180,106596,Sergi Darder, M(CL),71
19,19,26,177,274906,Olivier Kemen, M(C),76
22,22,25,179,125004,Maxwel Cornet," D(L),M(LR),FW",69
25,25,26,169,301326,Gaetan Perrin, Forward,63
26,26,26,166,289111,Aldo Kalulu," AM(LR),FW",60
28,28,27,178,122363,Zakarie Labidi, Forward,71
29,29,26,172,300291,Romain Del Castillo," AM(LR),FW",60
5,5,32,171,85693,Rémy Cabella," M(CLR),FW",68
7,7,34,176,33878,Mauricio Isla," D(R),M(CR)",75
11,11,37,189,9279,Rolando, D(C),77
12,12,35,186,9766,Steven Fletcher, FW,76
20,20,39,196,19845,Yohann Pelé, GK,89
24,24,36,184,12722,Paolo De Ceglie," D(L),M(CL)",75
26,26,26,181,302333,Antoine Rabillard, Forward,76
14,14,38,171,10116,Vágner Love, FW,72
16,16,27,178,244297,Adama Traoré, M(CR),72
18,18,28,187,108105,Paul Nardi, GK,77
19,19,31,191,125379,Guido Carrillo, FW,87
20,20,27,188,129903,Mario Pasalic, M(CL),82
23,23,29,178,70087,Stephan El Shaarawy," AM(CLR),FW",72
24,24,30,184,130435,Jemerson," D(CR),DMC",77
25,25,28,175,137386,Ivan Cavaleiro," AM(CLR),FW",73
27,27,23,178,300713,Kylian Mbappé," AM(LR),FW",73
29,29,26,172,146765,Boschilia, AM(CLR),63
30,30,25,176,302496,Mohamed Ilyes Chaibi, Forward,65
1,1,28,175,120763,Ricardo Pereira," D(LR),M(R)",70
3,3,34,187,27756,Paul Baysse, D(CR),85
6,6,31,168,136262,Jean Michaël Seri, M(C),69
7,7,32,185,236523,Maxime Le Marchand, D(CL),78
10,10,32,185,236520,Mickaël Le Bihan, FW,85
16,16,28,181,140569,Yoan Cardinale, GK,84
19,19,27,174,125326,Rémi Walter, M(CR),73
20,20,28,175,274912,Jonathan Correia, Midfielder,65
21,21,28,183,140494,Wallyson Mallmann, AM(C),77
24,24,27,192,123253,Gautier Lloris, Defender,87
25,25,27,186,302449,Dorian Caddy, Forward,87
26,26,28,184,288901,Alexandre Mendy, FW,94
27,27,29,168,127135,Dada, Midfielder,64
31,31,25,165,302321,Antony Ranieri, Forward,64
25,25,31,181,302931,Kevin Rimane, Defender,0
26,26,26,184,315558,Yakou Meite," AM(LR),FW",82
27,27,29,172,315560,Timothee Taufflieb, Midfielder,75
7,7,31,186,67474,Pedro Mendes, D(CR),78
8,8,31,184,77931,Yacouba Sylla, DMC,79
11,11,36,176,34011,Ludovic Baal," D(L),M(L)",75
13,13,29,168,91989,Juan Quintero, AM(C),67
23,23,26,170,302294,Sébastien Salles-Lamonge, Midfielder,67
27,27,32,167,139837,Kermit Erasmus, Forward,63
29,29,24,171,297541,Nicolas Janvier, M(C),71
6,6,26,183,202251,Emanuel Mammana, D(C),70
14,14,33,173,33661,Maciej Rybus," D(LR),M(LR)",75
21,21,25,179,323068,Jordy Gaspar, Defender,58
24,24,25,192,328096,Jean-Philippe Mateta, FW,88
26,26,24,175,322096,Houssem Aouar, M(CL),70
2,2,33,179,25565,William Vainqueur, DMC,73
4,4,33,183,44883,Grégory Sertic," D(C),M(C)",76
5,5,32,185,62108,Hiroki Sakai," D(CLR),M(R)",78
10,10,37,184,33286,Tomás Hubocan, D(CLR),70
11,11,28,180,115508,Morgan Sanson, M(CLR),73
13,13,24,167,288883,Maxime Lopez, M(CR),58
16,16,27,189,129114,Doria, D(C),82
22,22,26,185,280677,Zinedine Machach, AM(C),77
23,23,24,182,261992,Aaron Leya Iseka," AM(C),FW",85
24,24,27,180,296342,Saîf-Eddine Khaoui, AM(CR),68
2,2,26,183,248123,Jorge," D(L),M(L)",78
11,11,30,182,10454,Djibril Sidibé," D(CLR),M(R)",71
12,12,24,186,322564,Loic Badiashile, Goalkeeper,0
13,13,34,190,44208,Kamil Glik, D(C),80
14,14,26,184,298733,Kevin N'Doram, DMC,76
25,25,27,170,118351,Corentin Jean," AM(LR),FW",65
26,26,25,185,333419,Irvin Cardona," AM(L),FW",76
27,27,26,192,256538,Seydou Sy, GK,80
28,28,45,190,4500,Morgan De Sanctis, GK,86
1,1,27,180,123873,Wylan Cyprien, M(C),75
4,4,29,181,322748,Dalbert," D(L),DMC,M(L)",70
7,7,30,179,80465,Arnaud Souquet," D(CR),M(R)",74
11,11,32,177,78195,Younès Belhanda, M(CL),78
15,15,29,191,130304,Walter Benítez, GK,91
20,20,26,178,261267,Anastasios Donis," AM(CR),FW",76
21,21,26,168,329246,Patrick Burner, D(R),61
23,23,25,180,236515,Arnaud Lusamba, AM(C),74
24,24,25,180,322749,Vincent Marcel, Midfielder,65
25,25,25,176,333437,Bassem Srarfi," D(L),M(LR)",71
26,26,24,175,322094,Jonathan Ikoné," AM(CLR),FW",67
27,27,24,174,319886,Lorenzo Callegari, Midfielder,71
5,5,27,186,288892,Ramy Bensebaïni," D(CL),DMC,M(L)",82
6,6,27,184,135144,Dimitri Cavaré," D(R),M(R)",84
11,11,28,175,139586,Firmin Ndombe Mubele," AM(R),FW",74
18,18,29,169,330612,Afonso Figueiredo, D(L),63
21,21,26,184,322750,Adama Diakhaby," AM(LR),FW",65
22,22,26,183,332144,James Léa Siliki, M(CL),70
5,5,35,191,27761,Marcelo, D(C),85
8,8,33,178,121718,Marçal," D(CL),M(L)",74
12,12,26,180,145996,Kenny Tete," D(CR),M(R)",71
18,18,23,183,336074,Myziane Maolida," AM(LR),FW",80
20,20,25,188,242261,Christopher Martins, DMC,72
22,22,22,180,348654,Amine Gouiri," AM(L),FW",72
23,23,21,185,345987,Willem Geubbels, Forward,72
25,25,25,180,279511,Pape Cheikh Diop Gueye, DMC,68
10,10,22,184,331790,Boubacar Kamara," D(CL),DMC",68
12,12,34,188,32432,Konstantinos Mitroglou, FW,86
23,23,23,168,344741,Yusuf Sari, AM(R),55
14,14,22,181,344041,Moussa Sylla," AM(R),FW",70
16,16,28,188,109117,Terence Kongolo, D(CL),70
17,17,27,181,136294,Keita Baldé," AM(LR),FW",80
18,18,25,176,136345,Youri Tielemans, M(C),72
20,20,24,171,351758,Julien Serrano," D(L),M(L)",55
26,26,28,187,105161,Soualiho Meité, M(C),80
27,27,21,196,332270,Pietro Pellegri, FW,78
28,28,25,173,135891,Allan Saint-Maximin," AM(CLR),FW",67
29,29,23,183,347858,Jordi Mboula, AM(R),74
31,31,25,183,299375,Gil Dias," D(L),M(LR)",75
3,3,29,185,301243,Pierre Lees-Melou, M(CLR),69
4,4,26,185,147810,Racine Coly," D(L),M(L)",70
7,7,28,180,124721,Adrien Tameze, M(C),78
12,12,38,171,4923,Wesley Sneijder, AM(CL),67
22,22,24,177,300634,Jean-Victor Makengo, AM(CL),75
23,23,25,183,318485,Ihsan Sacko, AM(L),70
26,26,23,179,344645,Ignatius Ganago," AM(LR),FW",82
27,27,23,177,342545,Hicham Mahou, Midfielder,64
30,30,24,173,331466,Romain Perraud," D(L),M(L)",68
6,6,32,181,56057,Yuri Berchiche," D(L),M(L)",79
22,22,23,184,349755,Stanley Nsoki, D(CL),77
25,25,22,185,353991,Timothy Weah," AM(LR),FW",66
26,26,22,186,357811,Yacine Adli, M(C),73
1,1,28,178,129282,Benjamin Bourigeaud, M(CLR),68
2,2,30,175,289018,Hamari Traoré," D(R),M(R)",73
4,4,31,176,71381,Wahbi Khazri," M(CLR),FW",80
5,5,24,185,322670,Ismaïla Sarr," AM(CLR),FW",76
7,7,30,197,283271,Tomás Koubek, GK,98
10,10,25,194,345386,Gerzino Nyamsi, D(C),91
11,11,25,183,297540,Jérémy Gelin," D(C),DMC",77
19,19,27,173,121765,Brandon Thomas, FW,71
20,20,32,184,83297,Diafra Sakho, FW,79
22,22,36,191,78623,Raïs M'Bolhi, GK,88
24,24,24,170,296232,Faitout Maouassa," D(L),M(LR)",76
25,25,25,185,335686,Jordan Tell, Forward,74
6,6,28,178,146724,Léo Dubois," D(LR),M(R)",65
13,13,27,184,243511,Jason Denayer," D(CR),DMC",70
15,15,25,184,329356,Martin Terrier," AM(CL),FW",71
22,22,25,0,370370,Yassin Fekir, Midfielder,0
23,23,22,179,357535,Lenny Pintor, Forward,66
24,24,22,192,354072,Oumar Solet, D(C),88
10,10,32,186,35954,Kevin Strootman, DMC,78
15,15,26,192,251134,Duje Caleta-Car, D(C),89
22,22,26,185,302441,Nemanja Radonjic, M(CLR),77
23,23,24,172,349704,Christopher Rocchia, Defender,70
0,0,24,177,300608,Ronaël Pierre-Gabriel, D(CLR),76
2,2,25,182,328968,Fodé Ballo-Touré," D(L),M(L)",70
6,6,33,171,32598,Adrien Silva, M(C),72
8,8,26,184,296230,Youssef Aït Bennasser, DMC,75
12,12,27,183,143524,Antonio Barreca," D(L),M(L)",70
13,13,26,180,244560,Aleksandr Golovin, M(CLR),69
16,16,28,186,139111,Jean-Eudes Aholou, DMC,71
20,20,22,187,367162,Giulian Biancone," D(CLR),M(LR)",0
21,21,21,194,365406,Benoît Badiashile, D(C),75
28,28,22,175,361284,Sofiane Diop, AM(CLR),65
30,30,21,178,365831,Han-Noah Massengo, M(C),0
32,32,30,182,70484,Pelé, M(C),75
33,33,26,170,316670,Samuel Grandsir, AM(LR),65
39,39,22,184,363535,Wilson Isidor, AM(L),0
41,41,24,180,349368,Romain Faivre, AM(CLR),75
0,0,26,176,361816,Youcef Atal," D(R),M(R)",69
2,2,30,188,112220,Christophe Hérelle, D(CR),75
21,21,22,180,351344,Andy Pelmard, D(CR),69
22,22,23,0,372370,Assil Jaziri, Midfielder,0
23,23,23,174,368271,Eddy Sylvestre, AM(R),69
24,24,19,172,373108,Pedro Brazão, AM(C),64
27,27,21,188,349700,Mohamed Lamine Diaby, Forward,82
28,28,24,178,329559,Maxime Pelican, Forward,65
29,29,22,179,369714,Paul Wade, Midfielder,67
5,5,23,182,372926,Metehan Guclu, Forward,0
6,6,23,177,346744,Antoine Bernède, Midfielder,69
10,10,21,186,373555,Loïc Mbe Soh, D(C),0
14,14,25,186,255167,Thilo Kehrer," D(CLR),M(R)",76
15,15,28,180,93700,Leandro Paredes, DMC,75
17,17,44,192,3328,Gianluigi Buffon, GK,84
25,25,24,170,361283,Colin Dagba, D(R),62
3,3,27,184,58761,M'Baye Niang," AM(LR),FW",75
4,4,34,184,34176,Damien da Silva, D(C),82
12,12,25,183,328463,Souleyman Doumbia," D(L),M(L)",73
16,16,26,191,260812,Jordan Siebatcheu, FW,86
19,19,32,187,121124,Jakob Johansson, DMC,86
23,23,25,173,293985,Denis Poha, DMC,71
25,25,22,178,372280,Sacha Boey, D(R),70
27,27,23,171,355994,Armand Laurienté," AM(LR),FW",59
1,1,24,182,338780,Bruno Guimarães, DMC,74
8,8,36,198,32676,Ciprian Tatarusanu, GK,90
11,11,30,176,117776,Thiago Mendes," D(CR),M(CR)",78
12,12,24,183,277239,Jeff Reine-Adélaïde," AM(CLR),FW",75
13,13,21,173,389064,Melvin Bard, D(L),65
16,16,22,174,368272,Maxence Caqueret, DMC,63
18,18,27,174,143193,Youssouf Koné," D(CL),M(L)",71
20,20,26,192,231135,Joachim Andersen, D(C),90
23,23,19,176,386153,Rayan Cherki, AM(R),0
24,24,24,181,355659,Jean Lucas, M(C),78
1,1,23,187,375340,Lucas Perrin, D(C),0
3,3,27,172,231144,Valentin Rongier," D(R),M(C)",67
7,7,32,177,125262,Darío Benedetto, FW,75
20,20,21,177,383628,Marley Aké, Forward,0
21,21,20,177,380613,Isaac Lihadji, Forward,0
22,22,24,171,365193,Florian Chabrolle, Midfielder,68
1,1,34,188,108055,Islam Slimani, FW,83
5,5,23,176,362470,Youssouf Fofana, DMC,0
8,8,28,193,121417,Guillermo Maripán, D(C),84
12,12,29,172,236546,Ruben Aguilar," D(R),M(R)",71
19,19,21,185,365641,Jonathan Panzo, D(C),72
20,20,25,175,345409,Henry Onyekuru," AM(LR),FW",70
28,28,22,185,353423,Aurélien Tchouaméni, DMC,80
29,29,22,185,371447,Lyle Foster, Forward,70
2,2,25,172,297577,Adam Ounas," AM(CLR),FW",65
5,5,24,187,322163,Kasper Dolberg, FW,82
8,8,24,174,327905,Alexis Claude-Maurice, AM(CL),62
9,9,25,188,347815,Yannis Clementia, Goalkeeper,80
11,11,22,175,377583,Hicham Boudaoui, M(CR),61
21,21,23,188,381664,Ibrahim Cissé, Defender,84
22,22,21,192,366379,Khéphren Thuram, DMC,81
30,30,28,168,283282,Riza Durmisi," D(L),M(L)",68
3,3,32,174,80464,Idrissa Gueye, M(C),66
6,6,20,181,382491,Adil Aouchiche, AM(CL),72
7,7,29,181,106964,Mauro Icardi, FW,75
8,8,22,199,361433,Marcin Bulka, Goalkeeper,0
19,19,20,168,373556,Arthur Zagre, D(L),55
1,1,25,176,300447,Raphinha," AM(LR),FW",68
9,9,38,189,29590,Romain Salin, GK,71
16,16,29,175,296241,Flavien Tait, M(CLR),70
19,19,32,184,92792,Jonas Martin, M(CL),77
21,21,21,174,379615,Lucas da Cunha, AM(R),66
23,23,21,178,361815,Yann Gboho, AM(C),63
25,25,23,170,357533,Rafik Guitane, AM(CR),60
2,2,25,180,319756,Lucas Paquetá," AM(CR),FW",72
6,6,26,183,320590,Tinotenda Kadewere," AM(R),FW",72
15,15,21,184,397366,Sinaly Diomandé, D(C),74
17,17,29,182,107275,Mattia De Sciglio," D(CLR),M(LR)",78
20,20,32,185,377582,Djamel Benlamri, D(C),83
25,25,19,0,408912,Florent Da Silva, Midfielder,0
26,26,22,173,406785,Yahya Soumaré, Defender,55
27,27,19,0,403850,Malo Gusto," D(R),M(R)",0
28,28,20,182,415171,Habib Keïta, M(C),0
6,6,25,183,323240,Pol Lirola," D(R),M(LR)",70
13,13,23,189,399047,Pape Gueye, DMC,79
15,15,20,181,388567,Luis Henrique, M(LR),78
19,19,36,170,37188,Yuto Nagatomo," D(LR),M(LR)",68
24,24,22,178,410337,Bamba Dieng," AM(L),FW",0
26,26,20,170,409339,Cheick Souaré, Midfielder,0
28,28,26,180,294149,Olivier Ntcham, M(CLR),80
10,10,25,178,320313,Caio Henrique," D(L),M(CL)",68
14,14,24,190,300426,Axel Disasi, D(C),86
18,18,23,173,335692,Krépin Diatta," M(LR),FW",68
19,19,20,174,398374,Enzo Millot, Midfielder,66
21,21,20,192,398372,Chrislain Matsima, Defender,0
22,22,20,0,398373,Eliot Matazo, DMC,0
25,25,22,194,303208,Radoslaw Majecki, GK,75
27,27,23,183,369712,Florentino, DMC,73
29,29,21,194,383864,Strahinja Pavlovic, D(C),86
2,2,28,168,239881,Hassane Kamara," D(L),M(LR)",67
10,10,21,192,361822,William Saliba, D(C),83
13,13,23,177,345527,Jordan Lotomba," D(LR),M(R)",71
17,17,24,185,357138,Robson Bambu, D(C),69
19,19,21,185,398415,Flavius Daniliuc, D(CR),0
21,21,21,175,393128,Alexis Trouillet, Midfielder,65
22,22,22,0,410258,Malik Sellouki, Midfielder,0
25,25,21,185,382587,Evann Guessand, FW,79
26,26,21,183,398414,Dan Ndoye, Forward,78
27,27,19,174,398949,Salim Ben Seghir, Forward,57
6,6,22,183,328990,Moise Kean," AM(LR),FW",67
14,14,31,188,94891,Danilo Pereira," D(C),DMC",83
20,20,20,182,399773,Timothée Pembélé," D(R),M(R)",75
22,22,20,175,384005,Arnaud Kalimuendo, FW,63
26,26,20,178,397811,Kays Ruiz-Atil, Midfielder,60
27,27,21,0,399771,Bandiougou Fadiga, Midfielder,0
28,28,19,0,410257,Edouard Michut, Midfielder,0
29,29,20,177,413185,Kenny Nagera, Forward,70
30,30,19,168,399772,Xavi Simons, Midfielder,58
1,1,20,171,388098,Jérémy Doku, AM(LR),66
2,2,26,188,362434,Nayef Aguerd, D(C),76
3,3,26,187,236506,Serhou Guirassy," AM(L),FW",82
9,9,28,190,116207,Daniele Rugani, D(C),84
13,13,20,0,398300,Brandon Soppy," D(R),M(R)",0
14,14,20,173,398301,Adrien Truffert," D(L),M(L)",61
15,15,29,196,97213,Alfred Gomis, GK,83
23,23,19,176,414249,Matthis Abline, Forward,0
25,25,18,188,404616,Lesley Ugochukwu, Midfielder,0
29,29,20,182,362433,Georginio Rutter, FW,83
31,31,19,0,415415,Andy Diouf, Midfielder,0
