,Team,player_number,Year_start,Year_end,key_passes_per_game,passes_per_game,crosses_per_game,long_ball_per_game,through_balls_per_game
18,Wolfsburg,22820,2010,2011,0.4,12.4,0.0,0.4,0.1
19,Wolfsburg,30577,2010,2011,0.3,10.2,0.0,1.0,0.0
20,Wolfsburg,12225,2010,2011,0.3,29.5,0.0,1.8,0.1
21,Wolfsburg,16315,2010,2011,0.5,36.7,0.0,2.5,0.0
22,Wolfsburg,21460,2010,2011,0.4,20.6,0.2,0.4,0.0
23,Wolfsburg,36152,2010,2011,0.0,22.7,0.0,6.5,0.0
24,Wolfsburg,6670,2010,2011,0.4,11.5,0.0,0.4,0.0
25,Wolfsburg,20769,2010,2011,0.2,39.8,0.0,4.9,0.1
26,Wolfsburg,3667,2010,2011,0.7,28.1,0.1,1.4,0.0
27,Wolfsburg,90993,2010,2011,0.3,29.3,0.0,2.2,0.0
0,Bayern Munich,9016,2011,2012,2.1,47.3,1.1,1.9,0.2
1,Bayern Munich,31772,2011,2012,1.9,56.7,0.9,6.4,0.2
2,Bayern Munich,37099,2011,2012,1.8,34.5,0.8,0.9,0.2
3,Bayern Munich,4173,2011,2012,2.2,37.4,0.9,1.5,0.3
4,Bayern Munich,6255,2011,2012,1.0,15.4,0.1,0.5,0.1
5,Bayern Munich,4567,2011,2012,1.3,72.7,0.3,8.7,0.2
6,Bayern Munich,5570,2011,2012,1.0,76.5,0.5,8.0,0.1
7,Bayern Munich,39722,2011,2012,0.7,30.6,0.3,1.5,0.0
8,Bayern Munich,13755,2011,2012,0.8,62.8,0.4,6.9,0.0
9,Bayern Munich,2179,2011,2012,0.2,65.4,0.0,7.1,0.1
10,Bayern Munich,29943,2011,2012,0.1,67.3,0.1,7.9,0.0
11,Bayern Munich,3467,2011,2012,0.3,6.0,0.2,0.2,0.0
12,Bayern Munich,23589,2011,2012,0.1,57.0,0.2,4.9,0.0
13,Bayern Munich,43369,2011,2012,0.3,38.3,0.0,5.4,0.1
14,Bayern Munich,4801,2011,2012,0.3,51.3,0.1,6.7,0.1
15,Bayern Munich,17746,2011,2012,0.6,20.1,0.3,1.3,0.0
16,Bayern Munich,70097,2011,2012,0.4,23.0,0.1,0.9,0.0
17,Bayern Munich,256,2011,2012,0.0,26.0,0.0,9.0,0.0
18,Bayern Munich,13754,2011,2012,0.0,24.7,0.0,8.0,0.0
19,Bayern Munich,29749,2011,2012,0.3,5.1,0.1,0.0,0.0
20,Bayern Munich,71692,2011,2012,0.3,16.7,0.3,0.3,0.0
0,Bayer Leverkusen,13423,2011,2012,2.0,49.9,1.0,3.3,0.1
1,Bayer Leverkusen,77461,2011,2012,1.4,28.8,0.5,1.1,0.2
2,Bayer Leverkusen,18315,2011,2012,1.0,38.4,1.0,2.1,0.0
3,Bayer Leverkusen,8096,2011,2012,0.9,24.3,0.1,0.4,0.1
4,Bayer Leverkusen,29940,2011,2012,0.8,45.8,0.2,2.1,0.0
5,Bayer Leverkusen,6427,2011,2012,0.7,34.4,0.0,1.6,0.2
6,Bayer Leverkusen,40942,2011,2012,0.6,49.2,0.0,3.6,0.0
7,Bayer Leverkusen,26176,2011,2012,0.4,12.1,0.1,0.1,0.0
8,Bayer Leverkusen,5627,2011,2012,0.2,38.4,0.0,4.7,0.0
9,Bayer Leverkusen,25716,2011,2012,1.4,42.7,0.4,3.9,0.2
10,Bayer Leverkusen,29742,2011,2012,1.2,27.3,0.3,0.3,0.0
11,Bayer Leverkusen,9719,2011,2012,1.0,25.7,0.3,1.4,0.0
12,Bayer Leverkusen,255,2011,2012,0.8,41.9,0.2,3.1,0.1
13,Bayer Leverkusen,22040,2011,2012,0.6,34.6,0.9,2.6,0.0
14,Bayer Leverkusen,67925,2011,2012,0.1,12.9,0.3,0.3,0.0
15,Bayer Leverkusen,92173,2011,2012,0.0,31.5,0.0,10.4,0.0
16,Bayer Leverkusen,30993,2011,2012,0.5,47.4,0.3,5.0,0.0
17,Bayer Leverkusen,94934,2011,2012,0.3,23.0,0.2,0.3,0.0
18,Bayer Leverkusen,110165,2011,2012,0.0,5.5,0.0,0.0,0.0
19,Bayer Leverkusen,36383,2011,2012,0.0,16.0,0.0,1.5,0.0
20,Bayer Leverkusen,2989,2011,2012,0.8,25.8,0.5,1.1,0.0
21,Bayer Leverkusen,91060,2011,2012,0.3,6.7,0.1,0.0,0.0
22,Bayer Leverkusen,82079,2011,2012,0.6,19.3,0.0,1.3,0.1
23,Bayer Leverkusen,72595,2011,2012,0.0,11.0,0.0,0.0,0.0
24,Bayer Leverkusen,43589,2011,2012,0.1,45.7,0.0,4.3,0.0
25,Bayer Leverkusen,110166,2011,2012,0.0,7.0,0.0,0.0,0.0
0,Borussia Dortmund,21988,2011,2012,1.9,26.1,1.4,0.6,0.0
1,Borussia Dortmund,29400,2011,2012,1.0,21.6,0.1,0.5,0.1
2,Borussia Dortmund,42862,2011,2012,1.8,37.7,0.1,1.9,0.2
3,Borussia Dortmund,31005,2011,2012,1.3,25.7,0.4,0.8,0.1
4,Borussia Dortmund,11090,2011,2012,1.1,46.1,0.9,2.4,0.0
5,Borussia Dortmund,80382,2011,2012,2.0,32.6,1.5,1.1,0.0
6,Borussia Dortmund,43364,2011,2012,1.1,41.7,1.1,2.0,0.0
7,Borussia Dortmund,77464,2011,2012,1.2,48.0,0.5,5.1,0.2
8,Borussia Dortmund,70524,2011,2012,0.5,17.0,0.3,1.0,0.0
9,Borussia Dortmund,842,2011,2012,0.6,44.4,0.0,2.3,0.1
10,Borussia Dortmund,22589,2011,2012,0.6,37.0,0.1,2.2,0.0
11,Borussia Dortmund,21541,2011,2012,0.6,57.8,0.0,6.8,0.0
12,Borussia Dortmund,6587,2011,2012,1.8,43.6,0.8,2.8,0.4
13,Borussia Dortmund,25482,2011,2012,0.2,63.0,0.0,7.3,0.0
14,Borussia Dortmund,9014,2011,2012,0.4,14.5,0.2,1.8,0.0
15,Borussia Dortmund,101664,2011,2012,1.0,44.3,1.1,3.9,0.0
16,Borussia Dortmund,28839,2011,2012,0.0,46.7,0.0,3.1,0.0
17,Borussia Dortmund,4461,2011,2012,0.0,8.0,0.0,1.0,0.0
18,Borussia Dortmund,20055,2011,2012,0.2,5.3,0.1,0.2,0.0
19,Borussia Dortmund,34595,2011,2012,0.0,26.5,0.0,8.0,0.0
20,Borussia Dortmund,1518,2011,2012,1.0,9.5,0.5,1.0,0.0
21,Borussia Dortmund,91159,2011,2012,0.1,16.1,0.0,0.7,0.1
22,Borussia Dortmund,5490,2011,2012,0.0,25.7,0.0,8.6,0.0
0,Wolfsburg,24088,2011,2012,1.6,29.8,0.2,0.6,0.2
1,Wolfsburg,10249,2011,2012,1.3,30.0,1.4,1.2,0.2
2,Wolfsburg,20626,2011,2012,0.8,35.4,0.5,2.7,0.0
3,Wolfsburg,10154,2011,2012,1.6,32.4,1.9,1.9,0.1
4,Wolfsburg,4681,2011,2012,0.6,25.6,0.1,2.8,0.0
5,Wolfsburg,16954,2011,2012,0.7,30.7,0.9,2.9,0.1
6,Wolfsburg,6670,2011,2012,1.5,19.6,0.4,0.9,0.0
7,Wolfsburg,22652,2011,2012,1.1,19.3,0.6,0.9,0.1
8,Wolfsburg,27976,2011,2012,0.7,11.6,0.1,1.1,0.0
9,Wolfsburg,86497,2011,2012,0.6,15.2,0.3,0.6,0.0
10,Wolfsburg,6540,2011,2012,1.1,20.3,1.2,0.7,0.0
11,Wolfsburg,38926,2011,2012,0.3,11.9,0.1,0.5,0.0
12,Wolfsburg,5630,2011,2012,0.2,23.9,0.0,3.2,0.0
13,Wolfsburg,2369,2011,2012,0.8,24.0,0.0,0.3,0.0
14,Wolfsburg,108090,2011,2012,0.2,21.3,0.0,2.7,0.0
15,Wolfsburg,10714,2011,2012,0.0,27.3,0.0,10.8,0.0
16,Wolfsburg,33840,2011,2012,0.1,32.0,0.0,3.0,0.1
17,Wolfsburg,729,2011,2012,0.7,24.1,0.4,1.3,0.0
18,Wolfsburg,19314,2011,2012,0.0,13.0,0.0,0.0,0.0
19,Wolfsburg,53168,2011,2012,0.0,12.0,0.0,0.0,0.0
20,Wolfsburg,12225,2011,2012,0.4,27.9,0.2,2.9,0.0
21,Wolfsburg,16315,2011,2012,0.3,28.5,0.0,2.5,0.0
22,Wolfsburg,13753,2011,2012,0.1,25.2,0.0,2.9,0.0
23,Wolfsburg,36152,2011,2012,0.0,27.0,0.0,7.5,0.0
24,Wolfsburg,108919,2011,2012,0.0,4.0,0.0,0.5,0.0
25,Wolfsburg,77468,2011,2012,1.0,11.0,1.0,0.5,0.5
26,Wolfsburg,42673,2011,2012,0.6,19.8,0.0,0.7,0.0
27,Wolfsburg,61610,2011,2012,0.8,36.2,0.9,3.5,0.0
28,Wolfsburg,100591,2011,2012,0.0,4.3,0.0,0.0,0.0
29,Wolfsburg,77471,2011,2012,0.4,6.0,0.0,0.2,0.2
30,Wolfsburg,758,2011,2012,1.0,13.0,0.0,2.0,0.0
31,Wolfsburg,20769,2011,2012,0.3,30.0,0.0,5.7,0.0
32,Wolfsburg,3061,2011,2012,0.1,29.6,0.0,3.3,0.0
33,Wolfsburg,13751,2011,2012,0.2,15.1,0.0,0.1,0.0
34,Wolfsburg,3099,2011,2012,0.2,18.2,0.2,1.0,0.0
35,Wolfsburg,33699,2011,2012,1.4,21.0,1.2,0.0,0.0
0,Bayern Munich,9016,2012,2013,3.2,55.9,1.7,3.2,0.3
1,Bayern Munich,5570,2012,2013,1.4,65.4,1.0,5.5,0.2
2,Bayern Munich,37099,2012,2013,2.0,30.8,1.1,0.6,0.1
3,Bayern Munich,31772,2012,2013,2.8,52.8,2.1,3.8,0.4
4,Bayern Munich,217,2012,2013,0.8,15.5,0.1,0.9,0.2
5,Bayern Munich,4173,2012,2013,1.8,30.6,1.1,0.6,0.6
6,Bayern Munich,76304,2012,2013,1.5,29.9,1.4,2.4,0.2
7,Bayern Munich,4567,2012,2013,0.9,74.0,0.4,9.3,0.3
8,Bayern Munich,39722,2012,2013,0.7,54.1,0.9,2.7,0.1
9,Bayern Munich,14091,2012,2013,0.4,42.5,0.1,3.0,0.1
10,Bayern Munich,23589,2012,2013,0.3,66.7,0.1,7.2,0.1
11,Bayern Munich,6683,2012,2013,0.1,66.5,0.0,8.4,0.0
12,Bayern Munich,29943,2012,2013,0.8,59.0,0.3,5.3,0.0
13,Bayern Munich,43369,2012,2013,0.3,42.6,0.1,3.7,0.1
14,Bayern Munich,13755,2012,2013,0.4,36.9,0.5,2.9,0.0
15,Bayern Munich,6255,2012,2013,0.3,7.4,0.1,0.2,0.0
16,Bayern Munich,24088,2012,2013,0.8,19.6,0.3,0.4,0.0
17,Bayern Munich,4801,2012,2013,0.0,29.2,0.0,3.3,0.0
18,Bayern Munich,2179,2012,2013,0.0,64.0,0.0,5.8,0.0
19,Bayern Munich,70097,2012,2013,0.6,38.6,0.4,2.8,0.0
20,Bayern Munich,111212,2012,2013,1.0,21.8,0.5,1.0,0.0
21,Bayern Munich,13754,2012,2013,0.0,26.7,0.0,7.0,0.0
22,Bayern Munich,101859,2012,2013,0.5,4.5,0.5,0.0,0.0
23,Bayern Munich,10168,2012,2013,0.0,26.0,0.0,6.7,0.0
0,Bayer Leverkusen,77461,2012,2013,1.2,27.1,0.5,1.1,0.2
1,Bayer Leverkusen,106883,2012,2013,1.5,43.6,0.9,1.7,0.1
2,Bayer Leverkusen,13423,2012,2013,2.6,41.1,2.6,2.9,0.1
3,Bayer Leverkusen,8096,2012,2013,2.0,26.8,0.2,0.7,0.1
4,Bayer Leverkusen,29940,2012,2013,1.0,44.7,0.4,2.0,0.1
5,Bayer Leverkusen,18315,2012,2013,1.6,35.0,1.8,1.1,0.0
6,Bayer Leverkusen,13757,2012,2013,0.9,30.5,1.1,1.2,0.0
7,Bayer Leverkusen,29742,2012,2013,1.1,15.6,0.2,0.7,0.1
8,Bayer Leverkusen,6427,2012,2013,0.8,35.5,0.1,2.4,0.2
9,Bayer Leverkusen,92173,2012,2013,0.0,26.0,0.0,9.0,0.0
10,Bayer Leverkusen,30993,2012,2013,0.3,27.6,0.3,2.8,0.0
11,Bayer Leverkusen,97161,2012,2013,0.5,3.0,0.0,0.0,0.2
12,Bayer Leverkusen,43589,2012,2013,0.1,42.8,0.0,5.7,0.0
13,Bayer Leverkusen,40942,2012,2013,0.8,48.0,0.0,4.6,0.1
14,Bayer Leverkusen,104257,2012,2013,0.0,3.0,0.0,0.0,0.0
15,Bayer Leverkusen,110165,2012,2013,0.0,2.3,0.0,0.3,0.0
16,Bayer Leverkusen,33736,2012,2013,0.1,18.2,0.2,1.2,0.1
17,Bayer Leverkusen,35366,2012,2013,0.4,12.1,0.1,0.8,0.1
18,Bayer Leverkusen,91060,2012,2013,0.6,17.1,0.6,0.6,0.1
19,Bayer Leverkusen,5627,2012,2013,0.1,21.6,0.1,1.6,0.0
20,Bayer Leverkusen,6220,2012,2013,0.0,23.0,0.0,6.5,0.0
21,Bayer Leverkusen,121205,2012,2013,0.0,4.0,0.0,1.0,0.0
22,Bayer Leverkusen,86173,2012,2013,0.1,49.3,0.0,6.8,0.0
23,Bayer Leverkusen,25716,2012,2013,0.0,10.3,0.0,1.5,0.0
0,Borussia Dortmund,21988,2012,2013,1.5,30.9,0.6,0.8,0.1
1,Borussia Dortmund,41330,2012,2013,1.8,29.7,1.6,0.8,0.2
2,Borussia Dortmund,80382,2012,2013,2.3,35.4,0.8,1.5,0.3
3,Borussia Dortmund,11090,2012,2013,1.4,44.9,0.9,2.4,0.0
4,Borussia Dortmund,29400,2012,2013,1.1,23.2,0.2,0.5,0.3
5,Borussia Dortmund,31005,2012,2013,0.5,23.4,0.4,0.9,0.0
6,Borussia Dortmund,77464,2012,2013,0.6,58.5,0.0,6.2,0.1
7,Borussia Dortmund,21541,2012,2013,0.6,53.3,0.0,5.7,0.1
8,Borussia Dortmund,14176,2012,2013,0.9,51.7,1.1,4.1,0.3
9,Borussia Dortmund,91159,2012,2013,0.6,24.0,0.2,1.8,0.2
10,Borussia Dortmund,115163,2012,2013,1.3,26.0,0.0,0.7,0.0
11,Borussia Dortmund,100805,2012,2013,0.4,17.2,0.4,1.4,0.0
12,Borussia Dortmund,43364,2012,2013,1.3,37.5,0.9,1.9,0.0
13,Borussia Dortmund,842,2012,2013,0.6,46.7,0.0,2.8,0.2
14,Borussia Dortmund,66499,2012,2013,0.0,7.0,0.0,0.0,0.0
15,Borussia Dortmund,28839,2012,2013,0.0,41.6,0.0,3.1,0.0
16,Borussia Dortmund,70524,2012,2013,0.3,15.9,0.3,1.1,0.0
17,Borussia Dortmund,44800,2012,2013,0.3,10.2,0.0,0.1,0.1
18,Borussia Dortmund,34595,2012,2013,0.0,25.0,0.0,12.0,0.0
19,Borussia Dortmund,25482,2012,2013,0.3,67.7,0.1,7.6,0.0
20,Borussia Dortmund,5513,2012,2013,0.3,21.8,0.3,1.3,0.0
21,Borussia Dortmund,5490,2012,2013,0.1,28.9,0.0,8.5,0.0
22,Borussia Dortmund,22589,2012,2013,0.4,42.1,0.1,3.4,0.1
0,Eintracht Frankfurt,67925,2012,2013,1.9,38.3,2.0,1.4,0.0
1,Eintracht Frankfurt,14166,2012,2013,1.1,25.5,0.5,0.4,0.1
2,Eintracht Frankfurt,38820,2012,2013,0.8,28.3,0.3,1.2,0.2
3,Eintracht Frankfurt,5486,2012,2013,0.9,36.5,0.0,3.2,0.1
4,Eintracht Frankfurt,26474,2012,2013,0.6,15.6,0.4,0.6,0.0
5,Eintracht Frankfurt,43395,2012,2013,0.1,44.5,0.0,5.6,0.0
6,Eintracht Frankfurt,14182,2012,2013,0.9,55.8,0.2,4.0,0.1
7,Eintracht Frankfurt,20489,2012,2013,0.5,12.6,0.3,0.2,0.0
8,Eintracht Frankfurt,116466,2012,2013,1.4,15.6,1.6,0.6,0.0
9,Eintracht Frankfurt,14164,2012,2013,0.2,8.8,0.0,0.5,0.0
10,Eintracht Frankfurt,7101,2012,2013,0.5,16.6,0.1,0.3,0.0
11,Eintracht Frankfurt,71852,2012,2013,0.8,42.4,0.9,2.1,0.1
12,Eintracht Frankfurt,103658,2012,2013,0.0,4.0,0.0,1.0,0.0
13,Eintracht Frankfurt,6268,2012,2013,0.0,2.3,0.0,0.0,0.0
14,Eintracht Frankfurt,33134,2012,2013,0.2,44.4,0.0,5.6,0.1
15,Eintracht Frankfurt,20151,2012,2013,1.0,19.8,1.0,3.2,0.0
16,Eintracht Frankfurt,24276,2012,2013,0.0,8.0,0.0,0.5,0.0
17,Eintracht Frankfurt,20107,2012,2013,0.3,4.5,0.0,0.0,0.0
18,Eintracht Frankfurt,6810,2012,2013,0.0,29.0,0.0,1.0,0.0
19,Eintracht Frankfurt,66424,2012,2013,0.0,31.3,0.0,10.0,0.0
20,Eintracht Frankfurt,116465,2012,2013,0.5,33.5,0.0,3.0,0.0
21,Eintracht Frankfurt,13753,2012,2013,0.5,29.0,0.1,2.9,0.0
22,Eintracht Frankfurt,5475,2012,2013,0.0,29.5,0.0,9.8,0.0
23,Eintracht Frankfurt,65581,2012,2013,1.0,53.5,0.2,5.5,0.2
24,Eintracht Frankfurt,90966,2012,2013,0.3,2.2,0.2,0.0,0.0
25,Eintracht Frankfurt,13751,2012,2013,0.3,13.4,0.1,0.5,0.0
26,Eintracht Frankfurt,18104,2012,2013,0.0,34.4,0.0,3.2,0.0
0,Wolfsburg,7417,2012,2013,2.1,51.6,1.5,4.7,0.5
1,Wolfsburg,3467,2012,2013,0.8,18.2,0.5,0.3,0.0
2,Wolfsburg,61610,2012,2013,1.2,32.8,1.3,3.5,0.1
3,Wolfsburg,22652,2012,2013,1.1,28.2,0.7,1.0,0.1
4,Wolfsburg,12225,2012,2013,0.5,42.2,0.1,4.6,0.2
5,Wolfsburg,16954,2012,2013,0.7,32.7,0.3,2.7,0.1
6,Wolfsburg,10154,2012,2013,0.9,25.8,1.1,1.4,0.0
7,Wolfsburg,34323,2012,2013,0.5,15.4,0.1,0.2,0.0
8,Wolfsburg,20626,2012,2013,0.5,28.6,0.0,2.4,0.2
9,Wolfsburg,102166,2012,2013,0.8,41.3,1.2,2.7,0.1
10,Wolfsburg,70524,2012,2013,0.6,17.8,0.3,1.5,0.1
11,Wolfsburg,16315,2012,2013,0.2,39.0,0.0,3.8,0.1
12,Wolfsburg,20769,2012,2013,0.3,40.2,0.0,5.1,0.0
13,Wolfsburg,63012,2012,2013,0.4,29.6,0.0,1.8,0.0
14,Wolfsburg,33699,2012,2013,1.5,28.0,0.5,3.0,1.0
15,Wolfsburg,5630,2012,2013,0.0,24.4,0.0,3.3,0.0
16,Wolfsburg,10249,2012,2013,2.0,26.0,2.0,2.0,0.0
17,Wolfsburg,10714,2012,2013,0.0,27.6,0.0,10.2,0.0
18,Wolfsburg,5720,2012,2013,0.0,38.8,0.0,4.5,0.0
19,Wolfsburg,33840,2012,2013,0.0,6.0,0.0,0.0,0.0
20,Wolfsburg,98825,2012,2013,0.5,13.3,0.8,0.0,0.3
21,Wolfsburg,108919,2012,2013,0.2,15.0,0.2,0.3,0.2
22,Wolfsburg,6670,2012,2013,0.3,10.5,0.5,0.5,0.0
23,Wolfsburg,38926,2012,2013,0.2,4.2,0.2,0.2,0.0
24,Wolfsburg,100591,2012,2013,0.3,31.2,0.0,3.2,0.1
25,Wolfsburg,14172,2012,2013,0.1,43.6,0.0,4.2,0.0
26,Wolfsburg,3061,2012,2013,0.0,30.0,0.0,2.0,0.0
27,Wolfsburg,13751,2012,2013,0.0,3.6,0.0,0.0,0.0
28,Wolfsburg,3667,2012,2013,0.9,25.6,0.2,0.8,0.1
0,Bayern Munich,9016,2013,2014,2.5,53.9,1.0,2.8,0.2
1,Bayern Munich,37099,2013,2014,2.0,32.4,0.6,0.8,0.1
2,Bayern Munich,80382,2013,2014,1.4,44.0,0.2,0.9,0.2
3,Bayern Munich,13755,2013,2014,1.1,70.2,0.6,6.1,0.0
4,Bayern Munich,4173,2013,2014,1.8,31.4,1.0,0.9,0.1
5,Bayern Munich,39722,2013,2014,1.4,59.9,1.1,2.6,0.1
6,Bayern Munich,4567,2013,2014,1.0,85.0,0.2,6.6,0.0
7,Bayern Munich,24088,2013,2014,1.0,17.7,0.1,0.3,0.0
8,Bayern Munich,5570,2013,2014,1.2,79.5,0.6,5.1,0.2
9,Bayern Munich,74939,2013,2014,1.3,73.6,0.3,6.8,0.1
10,Bayern Munich,31772,2013,2014,1.3,75.6,0.9,8.6,0.1
11,Bayern Munich,217,2013,2014,0.8,20.3,0.0,1.2,0.1
12,Bayern Munich,76304,2013,2014,1.4,24.9,1.1,1.2,0.1
13,Bayern Munich,6683,2013,2014,0.1,75.5,0.0,8.7,0.1
14,Bayern Munich,70097,2013,2014,0.6,32.9,0.2,2.5,0.0
15,Bayern Munich,23589,2013,2014,0.6,78.7,0.2,9.4,0.0
16,Bayern Munich,116470,2013,2014,0.5,21.5,0.0,6.5,0.0
17,Bayern Munich,101859,2013,2014,0.6,34.4,0.4,2.1,0.0
18,Bayern Munich,2179,2013,2014,0.2,68.8,0.0,4.3,0.0
19,Bayern Munich,69609,2013,2014,0.1,13.4,0.0,1.1,0.0
20,Bayern Munich,14091,2013,2014,0.1,60.7,0.0,5.1,0.0
21,Bayern Munich,13754,2013,2014,0.0,31.2,0.0,7.5,0.0
22,Bayern Munich,108914,2013,2014,0.3,34.3,1.0,0.7,0.0
23,Bayern Munich,10168,2013,2014,0.0,40.5,0.0,11.5,0.0
24,Bayern Munich,141906,2013,2014,2.0,23.0,1.0,0.0,0.0
0,Bayer Leverkusen,13423,2013,2014,2.6,45.5,1.7,3.8,0.1
1,Bayer Leverkusen,29742,2013,2014,2.0,20.6,0.8,1.3,0.0
2,Bayer Leverkusen,91909,2013,2014,1.1,22.1,0.5,1.0,0.1
3,Bayer Leverkusen,111212,2013,2014,0.6,36.2,0.3,2.7,0.1
4,Bayer Leverkusen,35366,2013,2014,0.7,14.0,0.1,0.3,0.2
5,Bayer Leverkusen,13757,2013,2014,1.0,36.4,0.4,3.4,0.0
6,Bayer Leverkusen,6427,2013,2014,0.8,36.6,0.1,2.3,0.1
7,Bayer Leverkusen,8096,2013,2014,1.2,24.8,0.1,0.7,0.2
8,Bayer Leverkusen,7905,2013,2014,0.2,51.4,0.0,5.2,0.0
9,Bayer Leverkusen,141556,2013,2014,1.0,20.6,0.0,0.7,0.2
10,Bayer Leverkusen,32078,2013,2014,0.3,8.1,0.3,0.2,0.0
11,Bayer Leverkusen,26176,2013,2014,0.4,8.6,0.0,0.3,0.0
12,Bayer Leverkusen,82961,2013,2014,0.8,29.8,0.8,1.3,0.0
13,Bayer Leverkusen,29940,2013,2014,0.7,39.1,0.3,2.0,0.0
14,Bayer Leverkusen,43589,2013,2014,0.4,48.5,0.0,4.6,0.0
15,Bayer Leverkusen,6624,2013,2014,0.8,41.3,0.6,3.3,0.0
16,Bayer Leverkusen,40942,2013,2014,0.6,44.9,0.0,3.6,0.4
17,Bayer Leverkusen,21019,2013,2014,1.0,41.0,1.0,1.8,0.0
18,Bayer Leverkusen,92173,2013,2014,0.1,25.3,0.0,7.3,0.0
19,Bayer Leverkusen,110165,2013,2014,0.0,1.0,0.0,0.0,0.0
20,Bayer Leverkusen,106486,2013,2014,0.0,4.0,0.0,0.0,0.0
21,Bayer Leverkusen,134756,2013,2014,0.1,4.4,0.1,0.6,0.1
22,Bayer Leverkusen,86173,2013,2014,0.3,31.4,0.1,4.3,0.0
23,Bayer Leverkusen,141925,2013,2014,0.0,2.0,0.0,0.0,0.0
0,Borussia Dortmund,41330,2013,2014,3.0,33.9,1.3,1.9,0.2
1,Borussia Dortmund,28421,2013,2014,1.6,36.5,0.4,1.8,0.4
2,Borussia Dortmund,29400,2013,2014,1.9,26.2,0.1,0.5,0.3
3,Borussia Dortmund,115163,2013,2014,1.1,14.3,0.3,0.5,0.1
4,Borussia Dortmund,44120,2013,2014,0.8,19.2,0.3,0.3,0.0
5,Borussia Dortmund,31005,2013,2014,1.2,43.1,0.5,2.1,0.0
6,Borussia Dortmund,43364,2013,2014,1.1,38.1,0.8,1.8,0.1
7,Borussia Dortmund,21541,2013,2014,0.6,61.6,0.1,6.3,0.2
8,Borussia Dortmund,14176,2013,2014,1.2,60.6,0.9,4.6,0.2
9,Borussia Dortmund,22210,2013,2014,0.4,53.5,0.0,6.2,0.0
10,Borussia Dortmund,21988,2013,2014,0.7,24.2,0.1,0.5,0.0
11,Borussia Dortmund,119563,2013,2014,0.5,23.7,0.1,1.0,0.0
12,Borussia Dortmund,842,2013,2014,0.7,41.0,0.0,2.2,0.0
13,Borussia Dortmund,115165,2013,2014,0.5,35.4,0.4,1.9,0.0
14,Borussia Dortmund,77464,2013,2014,0.0,36.0,0.0,3.0,0.0
15,Borussia Dortmund,44800,2013,2014,0.2,5.1,0.0,0.2,0.0
16,Borussia Dortmund,116944,2013,2014,0.0,4.0,0.0,0.0,0.0
17,Borussia Dortmund,11090,2013,2014,0.7,38.0,0.4,1.6,0.0
18,Borussia Dortmund,5627,2013,2014,0.2,39.1,0.0,2.3,0.0
19,Borussia Dortmund,123996,2013,2014,0.0,44.5,0.0,2.5,0.0
20,Borussia Dortmund,115509,2013,2014,0.5,6.8,0.2,0.0,0.0
21,Borussia Dortmund,34595,2013,2014,0.0,26.3,0.0,7.8,0.0
22,Borussia Dortmund,25482,2013,2014,0.3,60.3,0.0,7.6,0.0
23,Borussia Dortmund,5513,2013,2014,0.1,41.9,0.0,2.6,0.0
24,Borussia Dortmund,5490,2013,2014,0.0,26.8,0.0,6.6,0.0
25,Borussia Dortmund,22589,2013,2014,0.3,36.9,0.1,2.5,0.1
0,Eintracht Frankfurt,71852,2013,2014,1.4,43.6,1.1,2.4,0.0
1,Eintracht Frankfurt,14166,2013,2014,1.3,22.4,0.5,0.6,0.1
2,Eintracht Frankfurt,69477,2013,2014,0.5,12.3,0.2,0.3,0.0
3,Eintracht Frankfurt,5486,2013,2014,1.0,25.6,0.0,1.5,0.0
4,Eintracht Frankfurt,31839,2013,2014,0.7,41.5,0.2,3.8,0.0
5,Eintracht Frankfurt,74603,2013,2014,0.5,23.3,0.0,1.0,0.0
6,Eintracht Frankfurt,13753,2013,2014,0.4,43.5,0.1,3.4,0.0
7,Eintracht Frankfurt,9719,2013,2014,1.9,31.7,2.3,2.2,0.0
8,Eintracht Frankfurt,5630,2013,2014,0.3,34.3,0.0,7.1,0.0
9,Eintracht Frankfurt,43395,2013,2014,0.1,57.3,0.0,9.5,0.0
10,Eintracht Frankfurt,67925,2013,2014,1.1,35.6,1.4,1.3,0.0
11,Eintracht Frankfurt,33134,2013,2014,0.1,45.9,0.0,4.6,0.0
12,Eintracht Frankfurt,20151,2013,2014,1.1,35.8,1.2,2.8,0.0
13,Eintracht Frankfurt,80426,2013,2014,0.0,5.0,0.0,2.0,0.0
14,Eintracht Frankfurt,13746,2013,2014,0.6,20.0,0.1,0.9,0.1
15,Eintracht Frankfurt,66424,2013,2014,0.0,33.0,0.0,10.9,0.0
16,Eintracht Frankfurt,116466,2013,2014,0.0,8.2,0.0,0.0,0.0
17,Eintracht Frankfurt,116465,2013,2014,0.0,38.0,0.0,3.0,0.0
18,Eintracht Frankfurt,14164,2013,2014,0.5,26.3,0.1,1.5,0.0
19,Eintracht Frankfurt,102352,2013,2014,0.3,4.3,0.0,0.7,0.3
20,Eintracht Frankfurt,14182,2013,2014,0.8,40.9,0.5,4.0,0.0
21,Eintracht Frankfurt,65581,2013,2014,1.1,51.1,0.1,5.6,0.2
22,Eintracht Frankfurt,13751,2013,2014,0.0,3.6,0.0,0.0,0.1
23,Eintracht Frankfurt,26474,2013,2014,0.5,11.2,0.5,0.7,0.0
